code,gun_code,pop,mun_name,sub_name,lh_2022
40218,400172,110257,春日市,-,5
40219,400173,101302,大野城市,-,5
40220,400174,96369,宗像市,-,4
40221,400175,72719,太宰府市,-,5
40223,400176,58005,古賀市,-,4
40224,400177,66639,福津市,-,4
40225,400178,27740,うきは市,-,6
40226,400179,25936,宮若市,-,8
40227,400180,35215,嘉麻市,-,8
40228,400181,49615,朝倉市,-,5
40229,400182,35601,みやま市,-,7
40230,400183,97717,糸島市,-,3
40231,400184,49827,那珂川市,-,5
40341,40340,37185,宇美町,-,4
40342,40340,31031,篠栗町,-,4
40343,40340,45775,志免町,-,4
40344,40340,28373,須恵町,-,4
40345,40340,32497,新宮町,-,4
40348,40340,8821,久山町,-,4
40349,40340,47576,粕屋町,-,4
40381,40380,13460,芦屋町,-,8
40382,40380,27696,水巻町,-,8
40383,40380,30841,岡垣町,-,8
40384,40380,18526,遠賀町,-,8
40401,40400,6955,小竹町,-,8
40402,40400,14891,鞍手町,-,8
40421,40420,12776,桂川町,-,8
40447,40440,29366,筑前町,-,5
40448,40440,1888,東峰村,-,5
40503,40500,15205,大刀洗町,-,6
40522,40520,13700,大木町,-,6
40544,40540,19699,広川町,-,7
40601,40600,10142,香春町,-,11
40602,40600,8792,添田町,-,11
40604,40600,8369,糸田町,-,11
40605,40600,15077,川崎町,-,11
40608,40600,4999,大任町,-,11
40609,40600,2771,赤村,-,11
40610,40600,21277,福智町,-,11
40621,40620,36634,苅田町,-,11
40625,40620,18678,みやこ町,-,11
40642,40640,6478,吉富町,-,11
40646,40640,7217,上毛町,-,11
40647,40640,17092,築上町,-,11
