draw,district,total_pop,chain,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,mun_split,gun_split,koiki_split,max_to_min
61,2,466596, 1,0.17020,0.9196,0.006605, 65923,25948, 91871,24468,47552,62833,78564,0.3686,0.1451,0.5137,0.7176,0.7293,0.7897,0.6589,0.5938,0.5390,3,3,3,3,3,0.03672,0.1318,-0.09679,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.322
61,3,476719, 1,0.17020,0.9196,0.008256, 85178,26470,111648,23408,42765,54198,68223,0.4511,0.1402,0.5913,0.7629,0.7845,0.8267,0.7231,0.6732,0.6207,3,3,3,3,3,0.03672,0.1318,-0.09679,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.322
67,1,511939, 1,0.23200,0.9018,0.008058, 91520,28541,120062,25394,46163,58455,73567,0.4502,0.1404,0.5906,0.7623,0.7828,0.8255,0.7223,0.6726,0.6201,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.534
67,2,458237, 1,0.23200,0.9018,0.005032, 64881,26003, 90884,24271,46711,61756,77342,0.3676,0.1473,0.5149,0.7139,0.7278,0.7893,0.6605,0.5954,0.5402,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.534
67,3,333825, 1,0.23200,0.9018,0.004839, 57426,17346, 74772,14810,28649,36309,46160,0.4509,0.1362,0.5872,0.7681,0.7950,0.8347,0.7230,0.6731,0.6183,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.534
69,1,385546, 1,0.11301,0.9286,0.002525, 69263,20953, 90216,17870,33907,42786,54276,0.4559,0.1379,0.5939,0.7678,0.7950,0.8347,0.7269,0.6783,0.6244,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.235
69,2,442183, 1,0.11301,0.9286,0.008490, 81325,25258,106583,21367,39125,48760,61323,0.4612,0.1432,0.6044,0.7630,0.7920,0.8330,0.7315,0.6861,0.6348,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.235
69,3,476272, 1,0.11301,0.9286,0.028660, 63239,25679, 88918,25238,48491,64974,81470,0.3535,0.1436,0.4971,0.7112,0.7148,0.7789,0.6471,0.5778,0.5219,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.235
74,1,340946, 1,0.21562,0.9018,0.007597, 57508,17697, 75205,15234,29168,36907,47108,0.4461,0.1373,0.5834,0.7647,0.7906,0.8316,0.7206,0.6708,0.6149,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,1,2,1.432
74,2,474818, 1,0.21562,0.9018,0.003611, 69638,27089, 96727,25232,48415,63849,79776,0.3762,0.1463,0.5226,0.7200,0.7341,0.7931,0.6664,0.6024,0.5480,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,1,2,1.432
74,3,488237, 1,0.21562,0.9018,0.007692, 86681,27104,113786,24009,43939,55764,70185,0.4488,0.1403,0.5891,0.7618,0.7831,0.8258,0.7214,0.6711,0.6185,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,1,2,1.432
77,1,385546, 1,0.11301,0.9286,0.002525, 69263,20953, 90216,17870,33907,42786,54276,0.4559,0.1379,0.5939,0.7678,0.7950,0.8347,0.7269,0.6783,0.6244,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.235
77,2,442183, 1,0.11301,0.9286,0.008490, 81325,25258,106583,21367,39125,48760,61323,0.4612,0.1432,0.6044,0.7630,0.7920,0.8330,0.7315,0.6861,0.6348,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.235
77,3,476272, 1,0.11301,0.9286,0.028660, 63239,25679, 88918,25238,48491,64974,81470,0.3535,0.1436,0.4971,0.7112,0.7148,0.7789,0.6471,0.5778,0.5219,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.235
78,1,484054, 1,0.24433,0.9286,0.004074, 70305,27510, 97816,25701,49362,65142,81395,0.3740,0.1464,0.5204,0.7188,0.7323,0.7920,0.6646,0.6003,0.5458,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.496
78,2,491484, 1,0.24433,0.9286,0.003506, 88535,26200,114735,23361,43130,54156,68652,0.4587,0.1357,0.5944,0.7717,0.7913,0.8309,0.7268,0.6794,0.6256,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.496
78,3,328463, 1,0.24433,0.9286,0.057596, 54987,18180, 73167,15413,29031,37223,47022,0.4359,0.1441,0.5801,0.7515,0.7811,0.8260,0.7160,0.6628,0.6088,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.496
79,1,476719, 1,0.10289,0.9107,0.008256, 85178,26470,111648,23408,42765,54198,68223,0.4511,0.1402,0.5913,0.7629,0.7845,0.8267,0.7231,0.6732,0.6207,3,3,3,3,3,0.03672,0.1318,-0.09679,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,1,1.223
79,2,437336, 1,0.10289,0.9107,0.009293, 60049,24251, 84300,22859,44550,58979,73925,0.3615,0.1460,0.5076,0.7123,0.7243,0.7867,0.6543,0.5884,0.5328,3,3,3,3,3,0.03672,0.1318,-0.09679,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,1,1.223
79,3,389946, 1,0.10289,0.9107,0.003278, 68599,21170, 89769,18208,34207,43344,54920,0.4507,0.1391,0.5898,0.7642,0.7903,0.8314,0.7241,0.6744,0.6204,3,3,3,3,3,0.03672,0.1318,-0.09679,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,1,1.223
84,1,406963, 1,0.14804,0.9196,0.008719, 74983,23187, 98170,19381,35727,44503,55980,0.4632,0.1432,0.6064,0.7638,0.7946,0.8351,0.7332,0.6881,0.6369,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,1,1.254
84,2,398021, 1,0.14804,0.9196,0.003201, 69653,21615, 91267,18629,35031,44442,56295,0.4487,0.1392,0.5879,0.7632,0.7891,0.8305,0.7227,0.6726,0.6185,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,1,1.254
84,3,499017, 1,0.14804,0.9196,0.008841, 69191,27089, 96280,26464,50765,67576,84794,0.3641,0.1426,0.5067,0.7187,0.7234,0.7844,0.6548,0.5876,0.5317,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,1,1.254
86,1,333825, 1,0.23200,0.9018,0.004839, 57426,17346, 74772,14810,28649,36309,46160,0.4509,0.1362,0.5872,0.7681,0.7950,0.8347,0.7230,0.6731,0.6183,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.534
86,2,458237, 1,0.23200,0.9018,0.005032, 64881,26003, 90884,24271,46711,61756,77342,0.3676,0.1473,0.5149,0.7139,0.7278,0.7893,0.6605,0.5954,0.5402,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.534
86,3,511939, 1,0.23200,0.9018,0.008058, 91520,28541,120062,25394,46163,58455,73567,0.4502,0.1404,0.5906,0.7623,0.7828,0.8255,0.7223,0.6726,0.6201,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.534
87,1,484054, 1,0.24433,0.9286,0.004074, 70305,27510, 97816,25701,49362,65142,81395,0.3740,0.1464,0.5204,0.7188,0.7323,0.7920,0.6646,0.6003,0.5458,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.496
87,2,491484, 1,0.24433,0.9286,0.003506, 88535,26200,114735,23361,43130,54156,68652,0.4587,0.1357,0.5944,0.7717,0.7913,0.8309,0.7268,0.6794,0.6256,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.496
87,3,328463, 1,0.24433,0.9286,0.057596, 54987,18180, 73167,15413,29031,37223,47022,0.4359,0.1441,0.5801,0.7515,0.7811,0.8260,0.7160,0.6628,0.6088,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.496
104,1,511939, 1,0.17777,0.9107,0.008058, 91520,28541,120062,25394,46163,58455,73567,0.4502,0.1404,0.5906,0.7623,0.7828,0.8255,0.7223,0.6726,0.6201,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.423
104,2,432333, 1,0.17777,0.9107,0.014830, 58468,23903, 82372,22641,44103,58666,73279,0.3578,0.1463,0.5041,0.7098,0.7209,0.7844,0.6513,0.5840,0.5292,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.423
104,3,359729, 1,0.17777,0.9107,0.002860, 63838,19446, 83284,16440,31257,39400,50223,0.4545,0.1384,0.5929,0.7666,0.7953,0.8352,0.7271,0.6789,0.6238,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.423
105,1,523457, 1,0.20427,0.9018,0.007527, 93023,29176,122199,25995,47337,60021,75528,0.4481,0.1405,0.5887,0.7613,0.7816,0.8246,0.7208,0.6706,0.6180,3,3,3,3,3,0.03672,0.1318,-0.09679,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.490
105,2,429261, 1,0.20427,0.9018,0.009752, 58995,23806, 82802,22438,43727,57881,72550,0.3618,0.1460,0.5078,0.7125,0.7245,0.7868,0.6544,0.5886,0.5330,3,3,3,3,3,0.03672,0.1318,-0.09679,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.490
105,3,351283, 1,0.20427,0.9018,0.003253, 61808,18908, 80716,16042,30459,38618,48990,0.4529,0.1385,0.5914,0.7658,0.7940,0.8343,0.7261,0.6764,0.6223,3,3,3,3,3,0.03672,0.1318,-0.09679,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.490
115,1,476719, 1,0.21037,0.9286,0.008256, 85178,26470,111648,23408,42765,54198,68223,0.4511,0.1402,0.5913,0.7629,0.7845,0.8267,0.7231,0.6732,0.6207,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.410
115,2,484054, 1,0.21037,0.9286,0.004074, 70305,27510, 97816,25701,49362,65142,81395,0.3740,0.1464,0.5204,0.7188,0.7323,0.7920,0.6646,0.6003,0.5458,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.410
115,3,343228, 1,0.21037,0.9286,0.006262, 58343,17911, 76254,15366,29396,37181,47450,0.4476,0.1374,0.5850,0.7652,0.7916,0.8323,0.7218,0.6723,0.6164,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.410
117,1,333825, 1,0.23200,0.9196,0.004839, 57426,17346, 74772,14810,28649,36309,46160,0.4509,0.1362,0.5872,0.7681,0.7950,0.8347,0.7230,0.6731,0.6183,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.582
117,2,442183, 1,0.23200,0.9196,0.008490, 81325,25258,106583,21367,39125,48760,61323,0.4612,0.1432,0.6044,0.7630,0.7920,0.8330,0.7315,0.6861,0.6348,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.582
117,3,527993, 1,0.23200,0.9196,0.004768, 75076,29286,104362,28298,53749,71451,89586,0.3690,0.1439,0.5130,0.7194,0.7263,0.7867,0.6601,0.5936,0.5381,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.582
121,1,351283, 1,0.19183,0.9286,0.003253, 61808,18908, 80716,16042,30459,38618,48990,0.4529,0.1385,0.5914,0.7658,0.7940,0.8343,0.7261,0.6764,0.6223,3,3,3,3,3,0.03672,0.1318,-0.09679,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.453
121,2,442183, 1,0.19183,0.9286,0.008490, 81325,25258,106583,21367,39125,48760,61323,0.4612,0.1432,0.6044,0.7630,0.7920,0.8330,0.7315,0.6861,0.6348,3,3,3,3,3,0.03672,0.1318,-0.09679,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.453
121,3,510535, 1,0.19183,0.9286,0.008595, 70694,27724, 98418,27065,51939,69142,86755,0.3638,0.1427,0.5065,0.7183,0.7232,0.7843,0.6546,0.5874,0.5315,3,3,3,3,3,0.03672,0.1318,-0.09679,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.453
122,1,343228, 1,0.21037,0.9286,0.006262, 58343,17911, 76254,15366,29396,37181,47450,0.4476,0.1374,0.5850,0.7652,0.7916,0.8323,0.7218,0.6723,0.6164,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.410
122,2,476719, 1,0.21037,0.9286,0.008256, 85178,26470,111648,23408,42765,54198,68223,0.4511,0.1402,0.5913,0.7629,0.7845,0.8267,0.7231,0.6732,0.6207,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.410
122,3,484054, 1,0.21037,0.9286,0.004074, 70305,27510, 97816,25701,49362,65142,81395,0.3740,0.1464,0.5204,0.7188,0.7323,0.7920,0.6646,0.6003,0.5458,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.410
128,1,366244, 1,0.17777,0.9107,0.003164, 63760,19733, 83493,16823,31984,40653,51538,0.4488,0.1389,0.5877,0.7637,0.7913,0.8324,0.7231,0.6726,0.6183,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.398
128,2,425818, 1,0.17777,0.9107,0.009757, 58546,23617, 82163,22258,43376,57413,71964,0.3619,0.1460,0.5078,0.7126,0.7246,0.7869,0.6545,0.5887,0.5331,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.398
128,3,511939, 1,0.17777,0.9107,0.008058, 91520,28541,120062,25394,46163,58455,73567,0.4502,0.1404,0.5906,0.7623,0.7828,0.8255,0.7223,0.6726,0.6201,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.398
136,1,536352, 1,0.23394,0.9375,0.006172, 76119,29231,105349,28495,54590,72528,90808,0.3699,0.1421,0.5120,0.7226,0.7276,0.7871,0.6587,0.5923,0.5371,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.487
136,2,406963, 1,0.23394,0.9375,0.008719, 74983,23187, 98170,19381,35727,44503,55980,0.4632,0.1432,0.6064,0.7638,0.7946,0.8351,0.7332,0.6881,0.6369,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.487
136,3,360686, 1,0.23394,0.9375,0.003905, 62725,19473, 82198,16598,31206,39490,50280,0.4497,0.1396,0.5894,0.7632,0.7908,0.8321,0.7249,0.6755,0.6205,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.487
137,1,385546, 1,0.11301,0.9286,0.002525, 69263,20953, 90216,17870,33907,42786,54276,0.4559,0.1379,0.5939,0.7678,0.7950,0.8347,0.7269,0.6783,0.6244,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.235
137,2,442183, 1,0.11301,0.9286,0.008490, 81325,25258,106583,21367,39125,48760,61323,0.4612,0.1432,0.6044,0.7630,0.7920,0.8330,0.7315,0.6861,0.6348,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.235
137,3,476272, 1,0.11301,0.9286,0.028660, 63239,25679, 88918,25238,48491,64974,81470,0.3535,0.1436,0.4971,0.7112,0.7148,0.7789,0.6471,0.5778,0.5219,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.235
139,1,476272, 1,0.09572,0.9375,0.028660, 63239,25679, 88918,25238,48491,64974,81470,0.3535,0.1436,0.4971,0.7112,0.7148,0.7789,0.6471,0.5778,0.5219,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.170
139,2,420766, 1,0.09572,0.9375,0.002554, 75605,23025, 98629,19856,37305,47043,59619,0.4544,0.1384,0.5928,0.7666,0.7921,0.8325,0.7256,0.6771,0.6233,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.170
139,3,406963, 1,0.09572,0.9375,0.008719, 74983,23187, 98170,19381,35727,44503,55980,0.4632,0.1432,0.6064,0.7638,0.7946,0.8351,0.7332,0.6881,0.6369,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,0,1.170
140,1,455078, 1,0.17020,0.9018,0.006741, 64420,25313, 89734,23867,46377,61267,76603,0.3691,0.1450,0.5141,0.7179,0.7297,0.7899,0.6593,0.5943,0.5395,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.354
140,2,488237, 1,0.17020,0.9018,0.007692, 86681,27104,113786,24009,43939,55764,70185,0.4488,0.1403,0.5891,0.7618,0.7831,0.8258,0.7214,0.6711,0.6185,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.354
140,3,360686, 1,0.17020,0.9018,0.003905, 62725,19473, 82198,16598,31206,39490,50280,0.4497,0.1396,0.5894,0.7632,0.7908,0.8321,0.7249,0.6755,0.6205,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.354
141,1,328463, 1,0.24433,0.9107,0.057596, 54987,18180, 73167,15413,29031,37223,47022,0.4359,0.1441,0.5801,0.7515,0.7811,0.8260,0.7160,0.6628,0.6088,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.620
141,2,443276, 1,0.24433,0.9107,0.005030, 62928,25179, 88108,23490,45186,59722,74794,0.3682,0.1473,0.5155,0.7142,0.7282,0.7895,0.6610,0.5960,0.5409,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.620
141,3,532262, 1,0.24433,0.9107,0.002922, 95912,28531,124443,25572,47306,59576,75253,0.4565,0.1358,0.5924,0.7708,0.7896,0.8296,0.7246,0.6763,0.6232,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.620
144,1,466596, 1,0.24433,0.9196,0.006605, 65923,25948, 91871,24468,47552,62833,78564,0.3686,0.1451,0.5137,0.7176,0.7293,0.7897,0.6589,0.5938,0.5390,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.549
144,2,508942, 1,0.24433,0.9196,0.002652, 92917,27763,120680,24594,44940,56465,71482,0.4596,0.1373,0.5969,0.7700,0.7908,0.8308,0.7287,0.6813,0.6280,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.549
144,3,328463, 1,0.24433,0.9196,0.057596, 54987,18180, 73167,15413,29031,37223,47022,0.4359,0.1441,0.5801,0.7515,0.7811,0.8260,0.7160,0.6628,0.6088,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.549
147,1,340946, 1,0.21562,0.9196,0.007597, 57508,17697, 75205,15234,29168,36907,47108,0.4461,0.1373,0.5834,0.7647,0.7906,0.8316,0.7206,0.6708,0.6149,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,1,2,1.426
147,2,476719, 1,0.21562,0.9196,0.008256, 85178,26470,111648,23408,42765,54198,68223,0.4511,0.1402,0.5913,0.7629,0.7845,0.8267,0.7231,0.6732,0.6207,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,1,2,1.426
147,3,486336, 1,0.21562,0.9196,0.003598, 71140,27724, 98864,25833,49590,65416,81737,0.3756,0.1464,0.5220,0.7196,0.7336,0.7929,0.6660,0.6018,0.5474,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,1,2,1.426
148,1,458237, 1,0.24433,0.9107,0.005032, 64881,26003, 90884,24271,46711,61756,77342,0.3676,0.1473,0.5149,0.7139,0.7278,0.7893,0.6605,0.5954,0.5402,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.575
148,2,517301, 1,0.24433,0.9107,0.003020, 93960,27707,121667,24791,45781,57542,72705,0.4595,0.1355,0.5950,0.7723,0.7913,0.8308,0.7266,0.6789,0.6260,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.575
148,3,328463, 1,0.24433,0.9107,0.057596, 54987,18180, 73167,15413,29031,37223,47022,0.4359,0.1441,0.5801,0.7515,0.7811,0.8260,0.7160,0.6628,0.6088,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,2,1.575
151,1,385546, 1,0.11301,0.9286,0.002525, 69263,20953, 90216,17870,33907,42786,54276,0.4559,0.1379,0.5939,0.7678,0.7950,0.8347,0.7269,0.6783,0.6244,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.235
151,2,442183, 1,0.11301,0.9286,0.008490, 81325,25258,106583,21367,39125,48760,61323,0.4612,0.1432,0.6044,0.7630,0.7920,0.8330,0.7315,0.6861,0.6348,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.235
151,3,476272, 1,0.11301,0.9286,0.028660, 63239,25679, 88918,25238,48491,64974,81470,0.3535,0.1436,0.4971,0.7112,0.7148,0.7789,0.6471,0.5778,0.5219,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,0,0,1,1.235
152,1,333825, 1,0.23200,0.8929,0.004839, 57426,17346, 74772,14810,28649,36309,46160,0.4509,0.1362,0.5872,0.7681,0.7950,0.8347,0.7230,0.6731,0.6183,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.568
152,2,446719, 1,0.23200,0.8929,0.005074, 63378,25369, 88747,23670,45537,60190,75381,0.3680,0.1473,0.5154,0.7142,0.7281,0.7895,0.6609,0.5959,0.5407,3,3,3,3,3,0.03672,0.1318,-0.09678,-0.2078,-0.3164,-0.1667,-0.1667,-0.1667,-0.1667,-0.1667,1,0,2,1.568
