1 2
1 6
1 7
1 8
1 11
1 21
1 3
1 23
1 17
3 4
5 6
7 8
7 18
7 21
8 18
9 13
9 14
9 22
9 25
9 24
9 12
9 23
9 18
10 19
10 20
11 12
11 19
11 21
12 22
12 21
13 14
14 16
15 16
17 23
18 23
19 20
23 24
