1 4
1 11
1 14
1 16
1 10
1 11
2 6
2 7
2 15
2 18
2 17
2 5
2 16
2 11
2 6
3 12
3 13
4 5
4 12
4 14
5 15
5 14
6 7
7 9
8 9
10 16
11 16
12 13
16 17
