7 18
8 18
7 8
1 7
1 6
5 6
1 3
3 4
1 2
1 8
18 23
1 17
17 23
1 23
9 18
9 25
9 14
14 16
15 16
13 14
9 13
9 24
23 24
9 23
7 21
1 21
1 11
11 21
9 22
12 22
9 12
12 21
11 12
11 19
19 20
10 20
10 19
