3 4
3 31
4 31
3 6
6 31
4 5
5 31
1 31
1 6
1 5
3 20
20 22
21 22
6 20
3 19
1 19
19 20
6 7
1 7
7 20
1 28
18 28
1 18
1 24
1 30
2 30
29 30
1 29
24 29
17 18
18 27
17 27
23 29
8 23
8 13
12 13
8 10
10 11
8 9
8 29
8 17
8 27
14 24
14 27
8 14
15 24
8 15
14 15
17 25
25 26
16 26
16 25
