6 7
7 9
8 9
2 7
2 18
2 6
2 6
2 15
5 15
2 5
2 11
2 17
16 17
2 16
11 16
1 11
1 11
1 10
10 16
1 16
4 5
1 4
5 14
1 14
4 14
4 12
12 13
3 13
3 12
