draw,district,total_pop
638,5,403742
638,6,373768
640,1,374601
640,2,430373
640,3,366372
640,4,434604
640,5,411536
640,6,363888
644,1,366700
644,2,400986
644,3,362100
644,4,402568
644,5,414416
644,6,434604
645,1,399837
645,2,359060
645,3,403332
645,4,412662
645,5,388964
645,6,417519
652,1,435011
652,2,434604
652,3,393499
652,4,363888
652,5,379771
652,6,374601
654,1,422341
654,2,434604
654,3,363888
654,4,384162
654,5,414592
654,6,361787
661,1,385709
661,2,360138
661,3,434604
661,4,397236
661,5,375447
661,6,428240
665,1,385492
665,2,357924
665,3,403332
665,4,381763
665,5,418259
665,6,434604
670,1,434604
670,2,384145
670,3,359818
670,4,363888
670,5,411827
670,6,427092
676,1,383096
676,2,363888
676,3,423231
676,4,413702
676,5,362853
676,6,434604
678,1,402806
678,2,404047
678,3,391884
678,4,384145
678,5,363888
678,6,434604
679,1,410941
679,2,407721
679,3,389619
679,4,363888
679,5,374601
679,6,434604
692,1,434604
692,2,363888
692,3,360806
692,4,436207
692,5,400726
692,6,385143
697,1,363888
697,2,371852
697,3,435509
697,4,434604
697,5,401424
697,6,374097
701,1,385492
701,2,357924
701,3,403332
701,4,381763
701,5,418259
701,6,434604
704,1,430771
704,2,374601
704,3,362592
704,4,414918
704,5,363888
704,6,434604
715,1,374601
715,2,371491
715,3,363888
715,4,419772
715,5,417018
715,6,434604
719,1,377416
719,2,368533
719,3,434604
719,4,404051
719,5,363888
719,6,432882
720,1,382478
720,2,363888
720,3,366407
720,4,431019
720,5,402978
720,6,434604
724,1,417174
724,2,363837
724,3,363888
724,4,374601
724,5,427270
724,6,434604
726,1,374601
726,2,430373
726,3,366372
726,4,434604
726,5,411536
726,6,363888
736,1,405536
736,2,392956
736,3,360342
736,4,433118
736,5,414821
736,6,374601
738,1,420403
738,2,364195
738,3,424169
738,4,371390
738,5,366613
738,6,434604
742,1,406046
742,2,430887
742,3,434604
742,4,365954
742,5,379995
742,6,363888
745,1,399845
745,2,433314
745,3,359060
745,4,396859
745,5,403332
745,6,388964
746,1,412042
746,2,412373
746,3,383866
746,4,374601
746,5,363888
746,6,434604
753,1,383096
753,2,363888
753,3,423231
753,4,413702
753,5,362853
753,6,434604
754,1,385492
754,2,357924
754,3,403332
754,4,381763
754,5,418259
754,6,434604
755,1,364195
755,2,371390
755,3,434604
755,4,411541
755,5,393829
755,6,405815
756,1,385492
756,2,357924
756,3,403332
756,4,381763
756,5,418259
756,6,434604
757,1,434604
757,2,403796
757,3,388869
757,4,363888
757,5,415616
757,6,374601
758,1,402806
758,2,404047
758,3,391884
758,4,384145
758,5,363888
758,6,434604
760,1,421097
760,2,380120
760,3,407064
760,4,434604
760,5,374601
760,6,363888
761,1,385492
761,2,357924
761,3,403332
761,4,381763
761,5,418259
761,6,434604
765,1,374601
765,2,371491
765,3,363888
765,4,419772
765,5,417018
765,6,434604
770,1,403139
770,2,364547
770,3,392177
770,4,372491
770,5,414416
770,6,434604
780,1,409542
780,2,405536
780,3,392956
780,4,363728
780,5,374601
780,6,435011
781,1,363829
781,2,414416
781,3,434604
781,4,406362
781,5,403857
781,6,358306
785,1,374601
785,2,434604
785,3,430771
785,4,363888
785,5,417168
785,6,360342
787,1,360516
787,2,407170
787,3,396387
787,4,368281
787,5,414416
787,6,434604
791,1,365311
791,2,384145
791,3,401732
791,4,431694
791,5,363888
791,6,434604
792,1,374601
792,2,434604
792,3,430771
792,4,363888
792,5,407365
792,6,370145
793,1,414116
793,2,377887
