draw,district,total_pop
1230,2,346427
1230,3,331734
1230,4,330917
1230,5,510754
1231,1,375906
1231,2,346427
1231,3,331734
1231,4,330917
1231,5,510754
1268,1,414181
1268,2,319721
1268,3,346427
1268,4,304655
1268,5,510754
1284,1,278740
1284,2,312147
1284,3,388616
1284,4,405481
1284,5,510754
1295,1,414181
1295,2,319721
1295,3,346427
1295,4,304655
1295,5,510754
1302,1,331734
1302,2,330917
1302,3,346427
1302,4,375906
1302,5,510754
1327,1,375906
1327,2,362608
1327,3,346427
1327,4,300043
1327,5,510754
1361,1,402985
1361,2,330917
1361,3,346427
1361,4,304655
1361,5,510754
1375,1,405481
1375,2,283624
1375,3,313572
1375,4,382307
1375,5,510754
1382,1,346427
1382,2,304655
1382,3,319721
1382,4,414181
1382,5,510754
1385,1,319721
1385,2,304655
1385,3,346427
1385,4,414181
1385,5,510754
1401,1,414181
1401,2,319721
1401,3,346427
1401,4,304655
1401,5,510754
1411,1,414181
1411,2,319721
1411,3,346427
1411,4,304655
1411,5,510754
1421,1,375906
1421,2,346427
1421,3,362608
1421,4,300043
1421,5,510754
1464,1,278740
1464,2,312147
1464,3,388616
1464,4,405481
1464,5,510754
1517,1,405481
1517,2,307263
1517,3,388616
1517,4,283624
1517,5,510754
1527,1,346427
1527,2,414181
1527,3,319721
1527,4,304655
1527,5,510754
1556,1,405481
1556,2,283624
1556,3,313572
1556,4,382307
1556,5,510754
1563,1,278740
1563,2,405481
1563,3,312147
1563,4,388616
1563,5,510754
1569,1,405481
1569,2,406233
1569,3,294530
1569,4,278740
1569,5,510754
1581,1,375906
1581,2,331734
1581,3,346427
1581,4,330917
1581,5,510754
1585,1,346427
1585,2,375906
1585,3,362608
1585,4,300043
1585,5,510754
1591,1,414181
1591,2,346427
1591,3,319721
1591,4,304655
1591,5,510754
1622,1,278740
1622,2,383911
1622,3,346427
1622,4,375906
1622,5,510754
1636,1,307263
1636,2,283624
1636,3,388616
1636,4,405481
1636,5,510754
1649,1,414181
1649,2,319721
1649,3,346427
1649,4,304655
1649,5,510754
1704,1,375906
1704,2,331734
1704,3,346427
1704,4,330917
1704,5,510754
1708,1,375906
1708,2,331734
1708,3,346427
1708,4,330917
1708,5,510754
1726,1,414181
1726,2,319721
1726,3,346427
1726,4,304655
1726,5,510754
1729,1,405481
1729,2,406233
1729,3,294530
1729,4,278740
1729,5,510754
1737,1,337960
1737,2,375906
1737,3,346427
1737,4,324691
1737,5,510754
1781,1,283624
1781,2,405481
1781,3,313572
1781,4,382307
1781,5,510754
1783,1,304655
1783,2,346427
1783,3,319721
1783,4,414181
1783,5,510754
1785,1,278740
1785,2,405481
1785,3,312147
1785,4,388616
1785,5,510754
1800,1,304655
1800,2,346427
1800,3,330917
1800,4,402985
1800,5,510754
1817,1,405481
1817,2,307263
1817,3,388616
1817,4,283624
1817,5,510754
1847,1,346427
1847,2,300043
1847,3,362608
1847,4,375906
1847,5,510754
1850,1,283624
1850,2,307263
1850,3,388616
1850,4,405481
1850,5,510754
1879,1,304655
1879,2,346427
1879,3,319721
1879,4,414181
1879,5,510754
1889,1,346427
1889,2,300043
1889,3,362608
1889,4,375906
1889,5,510754
1891,1,331734
1891,2,375906
1891,3,346427
1891,4,330917
1891,5,510754
1916,1,346427
1916,2,304655
1916,3,319721
1916,4,414181
1916,5,510754
1955,1,304655
1955,2,346427
1955,3,330917
1955,4,402985
1955,5,510754
2024,1,304655
2024,2,346427
2024,3,319721
2024,4,414181
2024,5,510754
2051,1,414181
2051,2,319721
2051,3,346427
2051,4,304655
2051,5,510754
2059,1,346427
2059,2,304655
2059,3,319721
2059,4,414181
2059,5,510754
2066,1,278740
2066,2,375906
2066,3,346427
2066,4,383911
2066,5,510754
2083,1,346427
2083,2,304655
2083,3,319721
2083,4,414181
2083,5,510754
2093,1,307263
2093,2,405481
2093,3,388616
2093,4,283624
2093,5,510754
2121,1,304655
2121,2,319721
2121,3,346427
2121,4,414181
2121,5,510754
2122,1,346427
2122,2,414181
2122,3,319721
2122,4,304655
2122,5,510754
2142,1,304655
2142,2,346427
2142,3,319721
2142,4,414181
2142,5,510754
2186,1,362608
2186,2,300043
2186,3,346427
2186,4,375906
2186,5,510754
2208,1,346427
2208,2,304655
2208,3,319721
2208,4,414181
2208,5,510754
2213,1,405481
2213,2,307263
2213,3,388616
2213,4,283624
2213,5,510754
2230,1,414181
2230,2,346427
2230,3,319721
2230,4,304655
2230,5,510754
2245,1,330917
2245,2,402985
2245,3,346427
2245,4,304655
2245,5,510754
2269,1,405481
2269,2,313572
2269,3,382307
2269,4,283624
2269,5,510754
2308,1,331734
2308,2,330917
2308,3,346427
2308,4,375906
2308,5,510754
2326,1,319721
2326,2,304655
2326,3,346427
2326,4,414181
2326,5,510754
2328,1,346427
2328,2,414181
2328,3,319721
2328,4,304655
2328,5,510754
2336,1,346427
2336,2,304655
2336,3,319721
2336,4,414181
2336,5,510754
2374,1,375906
2374,2,331734
2374,3,346427
2374,4,330917
2374,5,510754
2381,1,346427
2381,2,304655
2381,3,319721
2381,4,414181
2381,5,510754
2384,1,346427
2384,2,278740
2384,3,375906
2384,4,383911
2384,5,510754
2414,1,375906
2414,2,346427
2414,3,355565
2414,4,307086
2414,5,510754
2439,1,319721
2439,2,414181
2439,3,346427
2439,4,304655
2439,5,510754
2451,1,346427
2451,2,278740
2451,3,375906
2451,4,383911
2451,5,510754
2456,1,388616
2456,2,405481
2456,3,307263
2456,4,283624
2456,5,510754
2470,1,346427
2470,2,300043
2470,3,362608
2470,4,375906
2470,5,510754
2493,1,319721
2493,2,304655
2493,3,346427
2493,4,414181
2493,5,510754
2514,1,402985
2514,2,330917
2514,3,346427
2514,4,304655
2514,5,510754
2521,1,304655
2521,2,346427
2521,3,319721
2521,4,414181
2521,5,510754
2588,1,330917
2588,2,402985
2588,3,346427
2588,4,304655
2588,5,510754
2600,1,414181
2600,2,346427
2600,3,319721
2600,4,304655
2600,5,510754
2703,1,346427
2703,2,304655
2703,3,319721
2703,4,414181
2703,5,510754
2725,1,405481
2725,2,307263
2725,3,388616
2725,4,283624
2725,5,510754
2735,1,405481
2735,2,406233
2735,3,294530
2735,4,278740
2735,5,510754
2742,1,346427
2742,2,414181
2742,3,319721
2742,4,304655
2742,5,510754
2757,1,346427
2757,2,304655
2757,3,319721
2757,4,414181
2757,5,510754
2812,1,346427
2812,2,375906
2812,3,331734
2812,4,330917
2812,5,510754
2813,1,331734
2813,2,330917
2813,3,346427
2813,4,375906
2813,5,510754
2825,1,278740
2825,2,313572
2825,3,387191
2825,4,405481
2825,5,510754
2866,1,346427
2866,2,278740
2866,3,375906
2866,4,383911
2866,5,510754
2874,1,304655
2874,2,346427
2874,3,319721
2874,4,414181
2874,5,510754
2899,1,375906
2899,2,346427
2899,3,355565
2899,4,307086
2899,5,510754
2915,1,283624
2915,2,405481
2915,3,307263
2915,4,388616
2915,5,510754
2945,1,319721
2945,2,304655
2945,3,346427
2945,4,414181
2945,5,510754
2952,1,283624
2952,2,405481
2952,3,307263
2952,4,388616
2952,5,510754
2969,1,346427
2969,2,304655
2969,3,319721
2969,4,414181
2969,5,510754
2993,1,375906
2993,2,346427
2993,3,362608
2993,4,300043
2993,5,510754
3011,1,331734
3011,2,330917
3011,3,346427
3011,4,375906
3011,5,510754
3032,1,414181
3032,2,319721
3032,3,346427
3032,4,304655
3032,5,510754
3034,1,304655
3034,2,346427
3034,3,319721
3034,4,414181
3034,5,510754
3040,1,346427
3040,2,304655
3040,3,319721
3040,4,414181
3040,5,510754
3054,1,402985
3054,2,330917
3054,3,346427
3054,4,304655
3054,5,510754
3084,1,414181
3084,2,346427
3084,3,319721
3084,4,304655
3084,5,510754
3100,1,346427
3100,2,304655
3100,3,319721
3100,4,414181
3100,5,510754
3120,1,304655
3120,2,319721
3120,3,346427
3120,4,414181
3120,5,510754
3144,1,346427
3144,2,330917
3144,3,331734
3144,4,375906
3144,5,510754
3145,1,331734
3145,2,375906
3145,3,346427
3145,4,330917
3145,5,510754
3153,1,346427
3153,2,324691
3153,3,337960
3153,4,375906
3153,5,510754
3157,1,304655
3157,2,346427
3157,3,319721
3157,4,414181
3157,5,510754
3168,1,319721
3168,2,304655
3168,3,346427
3168,4,414181
3168,5,510754
3170,1,319721
3170,2,304655
3170,3,346427
3170,4,414181
3170,5,510754
3184,1,304655
3184,2,346427
3184,3,330917
3184,4,402985
3184,5,510754
3186,1,414181
3186,2,346427
3186,3,319721
3186,4,304655
3186,5,510754
3216,1,319721
3216,2,414181
3216,3,346427
3216,4,304655
3216,5,510754
3232,1,346427
3232,2,375906
3232,3,337960
3232,4,324691
3232,5,510754
3305,1,414181
3305,2,319721
3305,3,346427
3305,4,304655
3305,5,510754
3337,1,304655
3337,2,346427
3337,3,319721
3337,4,414181
3337,5,510754
3343,1,346427
3343,2,304655
3343,3,319721
3343,4,414181
3343,5,510754
3364,1,414181
3364,2,346427
3364,3,319721
3364,4,304655
3364,5,510754
3407,1,346427
3407,2,330917
3407,3,331734
3407,4,375906
3407,5,510754
3410,1,375906
3410,2,331734
3410,3,346427
3410,4,330917
3410,5,510754
3441,1,300043
3441,2,346427
3441,3,362608
3441,4,375906
3441,5,510754
3442,1,346427
3442,2,304655
3442,3,319721
3442,4,414181
3442,5,510754
3443,1,375906
3443,2,346427
3443,3,362608
3443,4,300043
3443,5,510754
3446,1,278740
3446,2,312147
3446,3,388616
3446,4,405481
3446,5,510754
3447,1,414181
3447,2,346427
3447,3,319721
3447,4,304655
3447,5,510754
3493,1,346427
3493,2,304655
3493,3,330917
3493,4,402985
3493,5,510754
3535,1,414181
3535,2,346427
3535,3,319721
3535,4,304655
3535,5,510754
3557,1,346427
3557,2,414181
3557,3,319721
3557,4,304655
