draw,district,total_pop
474,3,479325
482,1,518021
482,2,326336
482,3,479325
483,1,484286
483,2,360071
483,3,479325
499,1,484286
499,2,360071
499,3,479325
501,1,518021
501,2,326336
501,3,479325
505,1,525391
505,2,318966
505,3,479325
506,1,326336
506,2,518021
506,3,479325
507,1,318966
507,2,525391
507,3,479325
517,1,525391
517,2,318966
517,3,479325
519,1,326336
519,2,518021
519,3,479325
524,1,484286
524,2,360071
524,3,479325
530,1,326336
530,2,518021
530,3,479325
532,1,360071
532,2,484286
532,3,479325
535,1,326336
535,2,518021
535,3,479325
536,1,518021
536,2,326336
536,3,479325
541,1,360071
541,2,484286
541,3,479325
545,1,518021
545,2,326336
545,3,479325
547,1,518021
547,2,326336
547,3,479325
549,1,326336
549,2,518021
549,3,479325
553,1,326336
553,2,518021
553,3,479325
558,1,525391
558,2,318966
558,3,479325
569,1,326336
569,2,518021
569,3,479325
575,1,360071
575,2,484286
575,3,479325
578,1,326336
578,2,518021
578,3,479325
581,1,326336
581,2,518021
581,3,479325
587,1,318966
587,2,525391
587,3,479325
588,1,518021
588,2,326336
588,3,479325
592,1,326336
592,2,518021
592,3,479325
594,1,326336
594,2,518021
594,3,479325
602,1,318966
602,2,525391
602,3,479325
603,1,360071
603,2,484286
603,3,479325
611,1,318966
611,2,525391
611,3,479325
612,1,360071
612,2,484286
612,3,479325
622,1,484286
622,2,360071
622,3,479325
625,1,360071
625,2,484286
625,3,479325
628,1,326336
628,2,518021
628,3,479325
638,1,518021
638,2,326336
638,3,479325
639,1,360071
639,2,484286
639,3,479325
642,1,360071
642,2,484286
642,3,479325
643,1,326336
643,2,518021
643,3,479325
647,1,326336
647,2,518021
647,3,479325
651,1,518021
651,2,326336
651,3,479325
654,1,318966
654,2,525391
654,3,479325
660,1,326336
660,2,518021
660,3,479325
670,1,360071
670,2,484286
670,3,479325
677,1,326336
677,2,518021
677,3,479325
678,1,525391
678,2,318966
678,3,479325
687,1,326336
687,2,518021
687,3,479325
694,1,360071
694,2,484286
694,3,479325
695,1,326336
695,2,518021
695,3,479325
696,1,326336
696,2,518021
696,3,479325
698,1,518021
698,2,326336
698,3,479325
708,1,318966
708,2,525391
708,3,479325
709,1,518021
709,2,326336
709,3,479325
715,1,525391
715,2,318966
715,3,479325
716,1,326336
716,2,518021
716,3,479325
720,1,326336
720,2,518021
720,3,479325
722,1,525391
722,2,318966
722,3,479325
733,1,518021
733,2,326336
733,3,479325
742,1,518021
742,2,326336
742,3,479325
744,1,484286
744,2,360071
744,3,479325
749,1,326336
749,2,518021
749,3,479325
752,1,326336
752,2,518021
752,3,479325
758,1,518021
758,2,326336
758,3,479325
760,1,326336
760,2,518021
760,3,479325
761,1,518021
761,2,326336
761,3,479325
762,1,326336
762,2,518021
762,3,479325
764,1,525391
764,2,318966
764,3,479325
765,1,525391
765,2,318966
765,3,479325
774,1,360071
774,2,484286
774,3,479325
775,1,326336
775,2,518021
775,3,479325
780,1,326336
780,2,518021
780,3,479325
785,1,326336
785,2,518021
785,3,479325
795,1,484286
795,2,360071
795,3,479325
799,1,484286
799,2,360071
799,3,479325
801,1,326336
801,2,518021
801,3,479325
803,1,518021
803,2,326336
803,3,479325
811,1,318966
811,2,525391
811,3,479325
813,1,318966
813,2,525391
813,3,479325
817,1,360071
817,2,484286
817,3,479325
818,1,360071
818,2,484286
818,3,479325
819,1,518021
819,2,326336
819,3,479325
822,1,525391
822,2,318966
822,3,479325
831,1,318966
831,2,525391
831,3,479325
832,1,525391
832,2,318966
832,3,479325
837,1,518021
837,2,326336
837,3,479325
845,1,484286
845,2,360071
845,3,479325
846,1,326336
846,2,518021
846,3,479325
850,1,326336
850,2,518021
850,3,479325
852,1,360071
852,2,484286
852,3,479325
860,1,525391
860,2,318966
860,3,479325
861,1,518021
861,2,326336
861,3,479325
864,1,525391
864,2,318966
864,3,479325
871,1,326336
871,2,518021
871,3,479325
878,1,518021
878,2,326336
878,3,479325
