draw,district,total_pop
387,3,381160
387,4,470231
393,1,417594
393,2,422617
393,3,552874
393,4,470231
395,1,496175
395,2,502443
395,3,394467
395,4,470231
400,1,492711
400,2,496175
400,3,404199
400,4,470231
402,1,388752
402,2,451459
402,3,552874
402,4,470231
403,1,435006
403,2,430132
403,3,527947
403,4,470231
408,1,508476
408,2,467015
408,3,417594
408,4,470231
409,1,404726
409,2,472848
409,3,515511
409,4,470231
423,1,534286
423,2,477639
423,3,381160
423,4,470231
426,1,422617
426,2,428252
426,3,542216
426,4,470231
428,1,445723
428,2,438886
428,3,508476
428,4,470231
433,1,417594
433,2,422617
433,3,552874
433,4,470231
437,1,501276
437,2,510649
437,3,381160
437,4,470231
440,1,462117
440,2,381160
440,3,549808
440,4,470231
441,1,542216
441,2,428252
441,3,422617
441,4,470231
442,1,457584
442,2,381160
442,3,554341
442,4,470231
444,1,508476
444,2,488297
444,3,396312
444,4,470231
446,1,386311
446,2,498298
446,3,508476
446,4,470231
448,1,462117
448,2,381160
448,3,549808
448,4,470231
449,1,462117
449,2,460547
449,3,470421
449,4,470231
451,1,381160
451,2,494255
451,3,517670
451,4,470231
454,1,477184
454,2,534741
454,3,381160
454,4,470231
456,1,464834
456,2,552874
456,3,375377
456,4,470231
457,1,471597
457,2,542216
457,3,379272
457,4,470231
468,1,445723
468,2,405146
468,3,542216
468,4,470231
476,1,462117
476,2,381160
476,3,549808
476,4,470231
481,1,471597
481,2,540328
481,3,381160
481,4,470231
482,1,381160
482,2,502443
482,3,509482
482,4,470231
486,1,462117
486,2,381160
486,3,549808
486,4,470231
487,1,542216
487,2,445723
487,3,405146
487,4,470231
488,1,508476
488,2,456357
488,3,428252
488,4,470231
490,1,472848
490,2,526169
490,3,394068
490,4,470231
497,1,502443
497,2,472848
497,3,417794
497,4,470231
501,1,515511
501,2,496414
501,3,381160
501,4,470231
516,1,502443
516,2,509482
516,3,381160
516,4,470231
517,1,422617
517,2,428252
517,3,542216
517,4,470231
520,1,468242
520,2,543683
520,3,381160
520,4,470231
521,1,542216
521,2,422617
521,3,428252
521,4,470231
523,1,471597
523,2,460941
523,3,460547
523,4,470231
527,1,515511
527,2,496414
527,3,381160
527,4,470231
528,1,472848
528,2,475591
528,3,444646
528,4,470231
531,1,376554
531,2,460547
531,3,555984
531,4,470231
532,1,381160
532,2,457584
532,3,554341
532,4,470231
538,1,517670
538,2,494255
538,3,381160
538,4,470231
541,1,428252
541,2,423511
541,3,541322
541,4,470231
553,1,485756
553,2,526169
553,3,381160
553,4,470231
554,1,375377
554,2,475492
554,3,542216
554,4,470231
556,1,444646
556,2,406223
556,3,542216
556,4,470231
558,1,457584
558,2,381160
558,3,554341
558,4,470231
561,1,471597
561,2,540328
561,3,381160
561,4,470231
562,1,375377
562,2,475492
562,3,542216
562,4,470231
579,1,489068
579,2,522857
579,3,381160
579,4,470231
580,1,526169
580,2,485756
580,3,381160
580,4,470231
583,1,445723
583,2,405146
583,3,542216
583,4,470231
584,1,381160
584,2,502443
584,3,509482
584,4,470231
586,1,381160
586,2,509482
586,3,502443
586,4,470231
598,1,381160
598,2,462117
598,3,549808
598,4,470231
605,1,457584
605,2,381160
605,3,554341
605,4,470231
607,1,417594
607,2,422617
607,3,552874
607,4,470231
623,1,526169
623,2,472848
623,3,394068
623,4,470231
624,1,381160
624,2,489068
624,3,522857
624,4,470231
625,1,515511
625,2,472848
625,3,404726
625,4,470231
626,1,496175
626,2,489068
626,3,407842
626,4,470231
637,1,381160
637,2,460939
637,3,550986
637,4,470231
638,1,387954
638,2,489031
638,3,516100
638,4,470231
647,1,381160
647,2,462117
647,3,549808
647,4,470231
648,1,381160
648,2,459098
648,3,552827
648,4,470231
656,1,445723
656,2,451187
656,3,496175
656,4,470231
658,1,489068
658,2,522857
658,3,381160
658,4,470231
659,1,388752
659,2,462117
659,3,542216
659,4,470231
664,1,471597
664,2,540328
664,3,381160
664,4,470231
666,1,388752
666,2,462117
666,3,542216
666,4,470231
668,1,543683
668,2,468242
668,3,381160
668,4,470231
670,1,542216
670,2,445723
670,3,405146
670,4,470231
673,1,459098
673,2,391771
673,3,542216
673,4,470231
674,1,542216
674,2,462117
674,3,388752
674,4,470231
676,1,460547
676,2,376070
676,3,556468
676,4,470231
691,1,456120
691,2,428489
691,3,508476
691,4,470231
692,1,422617
692,2,428252
692,3,542216
692,4,470231
696,1,485756
696,2,526169
696,3,381160
696,4,470231
698,1,462117
698,2,388752
698,3,542216
698,4,470231
700,1,388752
700,2,462117
700,3,542216
700,4,470231
702,1,462117
702,2,434793
702,3,496175
702,4,470231
708,1,496175
708,2,452264
708,3,444646
708,4,470231
715,1,542216
715,2,428252
715,3,422617
715,4,470231
716,1,460547
716,2,428252
716,3,504286
716,4,470231
723,1,515511
723,2,496414
723,3,381160
723,4,470231
724,1,381160
724,2,471597
724,3,540328
724,4,470231
726,1,542216
726,2,428252
726,3,422617
726,4,470231
732,1,491785
732,2,520140
732,3,381160
732,4,470231
736,1,417594
736,2,472848
736,3,502643
736,4,470231
737,1,381160
737,2,477962
737,3,533963
737,4,470231
738,1,428252
738,2,472848
738,3,491985
738,4,470231
739,1,542216
739,2,428252
739,3,422617
739,4,470231
742,1,404199
742,2,460939
742,3,527947
742,4,470231
746,1,388752
746,2,462117
746,3,542216
746,4,470231
747,1,381160
747,2,489068
747,3,522857
747,4,470231
748,1,496414
748,2,515511
748,3,381160
748,4,470231
749,1,388752
749,2,462117
749,3,542216
749,4,470231
752,1,554341
752,2,457584
752,3,381160
752,4,470231
759,1,471597
759,2,540328
759,3,381160
759,4,470231
761,1,401000
761,2,437187
761,3,554898
761,4,470231
765,1,433988
765,2,431150
765,3,527947
765,4,470231
768,1,422617
768,2,428252
768,3,542216
768,4,470231
771,1,534286
771,2,477639
771,3,381160
771,4,470231
778,1,462117
778,2,381160
778,3,549808
778,4,470231
783,1,523557
783,2,488368
783,3,381160
783,4,470231
796,1,475492
796,2,542216
796,3,375377
796,4,470231
807,1,428252
807,2,436886
807,3,527947
807,4,470231
818,1,508476
818,2,502443
818,3,382166
818,4,470231
823,1,516744
823,2,495181
823,3,381160
823,4,470231
825,1,468242
825,2,543683
825,3,381160
825,4,470231
828,1,388752
828,2,462117
828,3,542216
828,4,470231
829,1,381160
829,2,494255
829,3,517670
829,4,470231
831,1,542216
831,2,445723
831,3,405146
831,4,470231
833,1,377209
833,2,460547
833,3,555329
833,4,470231
836,1,457584
836,2,381160
836,3,554341
836,4,470231
839,1,428252
839,2,423511
839,3,541322
839,4,470231
854,1,496175
854,2,452264
854,3,444646
854,4,470231
862,1,542216
862,2,417594
862,3,433275
862,4,470231
864,1,388752
864,2,462117
864,3,542216
864,4,470231
870,1,381160
870,2,457584
870,3,554341
870,4,470231
875,1,489068
875,2,508476
875,3,395541
875,4,470231
876,1,381160
876,2,475492
876,3,536433
876,4,470231
