draw,district,total_pop
740,2,406963
740,3,536352
746,1,343227
746,2,406963
746,3,553810
749,1,305725
749,2,511939
749,3,486336
758,1,308007
758,2,442183
758,3,553810
760,1,325465
760,2,511939
760,3,466596
768,1,359728
768,2,523457
768,3,420815
771,1,331542
771,2,442183
771,3,530275
780,1,534758
780,2,328463
780,3,440779
784,1,308007
784,2,442183
784,3,553810
787,1,340945
787,2,406963
787,3,556092
789,1,420765
789,2,406963
789,3,476272
804,1,308007
804,2,442183
804,3,553810
805,1,343227
805,2,476719
805,3,484054
809,1,308007
809,2,442183
809,3,553810
810,1,305725
810,2,442183
810,3,556092
813,1,385545
813,2,442183
813,3,476272
818,1,340945
818,2,476719
818,3,486336
822,1,491483
822,2,328463
822,3,484054
826,1,340945
826,2,517497
826,3,445558
835,1,534758
835,2,339981
835,3,429261
836,1,333824
836,2,442183
836,3,527993
838,1,420765
838,2,406963
838,3,476272
842,1,308007
842,2,511939
842,3,484054
855,1,325465
855,2,442183
855,3,536352
863,1,386502
863,2,406963
863,3,510535
865,1,394948
865,2,476719
865,3,432333
867,1,543204
867,2,328463
867,3,432333
870,1,543204
870,2,328463
870,3,432333
872,1,515018
872,2,328463
872,3,460519
878,1,340945
878,2,488237
878,3,474818
886,1,305725
886,2,442183
886,3,556092
887,1,351282
887,2,442183
887,3,510535
888,1,331542
888,2,442183
888,3,530275
892,1,305725
892,2,549274
892,3,449001
897,1,331542
897,2,442183
897,3,530275
909,1,305725
909,2,511939
909,3,486336
910,1,489201
910,2,328463
910,3,486336
911,1,343227
911,2,406963
911,3,553810
917,1,308007
917,2,511939
917,3,484054
920,1,351282
920,2,511939
920,3,440779
924,1,305725
924,2,442183
924,3,556092
929,1,333824
929,2,442183
929,3,527993
940,1,340945
940,2,406963
940,3,556092
944,1,340945
944,2,406963
944,3,556092
949,1,360685
949,2,406963
949,3,536352
951,1,489201
951,2,328463
951,3,486336
954,1,340945
954,2,476719
954,3,486336
959,1,386502
959,2,406963
959,3,510535
963,1,420765
963,2,491680
963,3,391555
972,1,385545
972,2,442183
972,3,476272
973,1,305725
973,2,511939
973,3,486336
977,1,325465
977,2,442183
977,3,536352
979,1,305725
979,2,442183
979,3,556092
988,1,325465
988,2,511939
988,3,466596
989,1,385545
989,2,442183
989,3,476272
995,1,305725
995,2,442183
995,3,556092
997,1,508941
997,2,369241
997,3,425818
999,1,385545
999,2,526900
999,3,391555
1002,1,517300
1002,2,328463
1002,3,458237
1007,1,351282
1007,2,511939
1007,3,440779
1013,1,543204
1013,2,328463
1013,3,432333
1016,1,420765
1016,2,406963
1016,3,476272
1018,1,340945
1018,2,476719
1018,3,486336
1019,1,331542
1019,2,526900
1019,3,445558
1020,1,305725
1020,2,442183
1020,3,556092
1022,1,340945
1022,2,476719
1022,3,486336
1023,1,325465
1023,2,549274
1023,3,429261
1031,1,308007
1031,2,442183
1031,3,553810
1040,1,359728
1040,2,442183
1040,3,502089
1042,1,343227
1042,2,406963
1042,3,553810
1045,1,386502
1045,2,476719
1045,3,440779
1047,1,305725
1047,2,511939
1047,3,486336
1059,1,340945
1059,2,476719
1059,3,486336
1061,1,333824
1061,2,442183
1061,3,527993
1067,1,308007
1067,2,442183
1067,3,553810
1071,1,305725
1071,2,569014
1071,3,429261
1072,1,331542
1072,2,442183
1072,3,530275
1078,1,305725
1078,2,442183
1078,3,556092
1086,1,351282
1086,2,442183
1086,3,510535
1092,1,340945
1092,2,488237
1092,3,474818
1094,1,543204
1094,2,365798
1094,3,394998
1095,1,308007
1095,2,523457
1095,3,472536
1097,1,343227
1097,2,476719
1097,3,484054
1099,1,359728
1099,2,442183
1099,3,502089
1100,1,515018
1100,2,328463
1100,3,460519
1101,1,325465
1101,2,523457
1101,3,455078
1108,1,491483
1108,2,328463
1108,3,484054
1112,1,305725
1112,2,511939
1112,3,486336
1115,1,489201
1115,2,328463
1115,3,486336
1126,1,308007
1126,2,442183
1126,3,553810
1142,1,569021
1142,2,328463
1142,3,406516
1146,1,385545
1146,2,442183
1146,3,476272
1149,1,489201
1149,2,328463
1149,3,486336
1152,1,420765
1152,2,406963
1152,3,476272
1154,1,343227
1154,2,406963
1154,3,553810
1159,1,343227
1159,2,476719
1159,3,484054
1162,1,386502
1162,2,476719
1162,3,440779
1163,1,394948
1163,2,406963
1163,3,502089
1164,1,305725
1164,2,442183
1164,3,556092
1173,1,308007
1173,2,442183
1173,3,553810
1174,1,343227
1174,2,517497
1174,3,443276
1177,1,351282
1177,2,511939
1177,3,440779
1178,1,305725
1178,2,511939
1178,3,486336
1183,1,305725
1183,2,442183
1183,3,556092
1184,1,343227
1184,2,406963
1184,3,553810
1186,1,385545
1186,2,442183
1186,3,476272
1187,1,343227
1187,2,476719
1187,3,484054
1195,1,340945
1195,2,406963
1195,3,556092
1200,1,359728
1200,2,442183
1200,3,502089
1201,1,394948
1201,2,476719
1201,3,432333
1203,1,385545
1203,2,442183
1203,3,476272
1206,1,308007
1206,2,523457
1206,3,472536
1210,1,340945
1210,2,406963
1210,3,556092
1216,1,308007
1216,2,442183
1216,3,553810
1221,1,386502
1221,2,406963
1221,3,510535
1226,1,491483
1226,2,369241
1226,3,443276
1227,1,308007
1227,2,442183
1227,3,553810
1230,1,331542
1230,2,511939
1230,3,460519
1232,1,325465
1232,2,511939
1232,3,466596
1238,1,305725
1238,2,523457
1238,3,474818
1241,1,343227
1241,2,406963
1241,3,553810
1242,1,305725
1242,2,442183
1242,3,556092
1246,1,305725
1246,2,442183
1246,3,556092
1247,1,308007
1247,2,442183
1247,3,553810
1249,1,308007
1249,2,442183
1249,3,553810
1251,1,491483
1251,2,343424
1251,3,469093
1253,1,385545
1253,2,511939
1253,3,406516
1264,1,386502
1264,2,488237
1264,3,429261
1267,1,543204
1267,2,328463
1267,3,432333
1269,1,340945
1269,2,476719
1269,3,486336
1271,1,325465
1271,2,549274
1271,3,429261
1272,1,351282
1272,2,442183
1272,3,510535
1275,1,543204
1275,2,328463
1275,3,432333
1285,1,385545
1285,2,442183
1285,3,476272
1287,1,360685
1287,2,476719
1287,3,466596
1289,1,351282
1289,2,442183
1289,3,510535
1290,1,340945
1290,2,476719
1290,3,486336
1291,1,517300
1291,2,328463
1291,3,458237
1295,1,360685
1295,2,476719
1295,3,466596
1297,1,420765
1297,2,406963
1297,3,476272
1303,1,343227
1303,2,406963
1303,3,553810
1318,1,305725
1318,2,442183
1318,3,556092
1320,1,340945
1320,2,476719
1320,3,486336
1324,1,543204
1324,2,328463
1324,3,432333
1325,1,305725
1325,2,442183
1325,3,556092
1328,1,491483
1328,2,369241
1328,3,443276
1329,1,343227
1329,2,517497
1329,3,443276
1334,1,420765
1334,2,406963
1334,3,476272
1336,1,360685
1336,2,406963
1336,3,536352
1337,1,343227
1337,2,406963
1337,3,553810
1349,1,351282
1349,2,511939
1349,3,440779
1351,1,308007
1351,2,442183
1351,3,553810
1357,1,508941
1357,2,328463
1357,3,466596
1359,1,386502
1359,2,406963
1359,3,510535
1365,1,343227
1365,2,406963
