draw,district,total_pop
428,10,475333
428,11,366294
428,12,483514
428,13,502817
428,14,537790
435, 1,547473
435, 2,404470
435, 3,349447
435, 4,443774
435, 5,346579
435, 6,392367
435, 7,430290
435, 8,406385
435, 9,455770
435,10,475333
435,11,366294
435,12,502817
435,13,489863
435,14,531441
446, 1,547473
446, 2,404470
446, 3,349447
446, 4,443774
446, 5,346579
446, 6,392367
446, 7,430290
446, 8,406385
446, 9,455770
446,10,475333
446,11,366294
446,12,486946
446,13,502817
446,14,534358
452, 1,547473
452, 2,404470
452, 3,349447
452, 4,443774
452, 5,346579
452, 6,392367
452, 7,430290
452, 8,406385
452, 9,455770
452,10,475333
452,11,366294
452,12,475357
452,13,502817
452,14,545947
465, 1,547473
465, 2,404470
465, 3,349447
465, 4,443774
465, 5,346579
465, 6,392367
465, 7,430290
465, 8,406385
465, 9,455770
465,10,475333
465,11,366294
465,12,502817
465,13,488233
465,14,533071
475, 1,547473
475, 2,404470
475, 3,349447
475, 4,443774
475, 5,346579
475, 6,392367
475, 7,430290
475, 8,406385
475, 9,455770
475,10,475333
475,11,366294
475,12,475357
475,13,502817
475,14,545947
498, 1,547473
498, 2,404470
498, 3,349447
498, 4,443774
498, 5,346579
498, 6,392367
498, 7,430290
498, 8,406385
498, 9,455770
498,10,475333
498,11,366294
498,12,502817
498,13,489863
498,14,531441
511, 1,547473
511, 2,404470
511, 3,349447
511, 4,443774
511, 5,346579
511, 6,392367
511, 7,430290
511, 8,406385
511, 9,455770
511,10,475333
511,11,366294
511,12,505822
511,13,502817
511,14,515482
524, 1,547473
524, 2,404470
524, 3,349447
524, 4,443774
524, 5,346579
524, 6,392367
524, 7,497373
524, 8,406020
524, 9,443311
524,10,455770
524,11,440137
524,12,366294
524,13,503182
524,14,546106
555, 1,547473
555, 2,404470
555, 3,349447
555, 4,443774
555, 5,346579
555, 6,392367
555, 7,430290
555, 8,406385
555, 9,455770
555,10,475333
555,11,366294
555,12,486946
555,13,502817
555,14,534358
600, 1,547473
600, 2,404470
600, 3,349447
600, 4,443774
600, 5,346579
600, 6,392367
600, 7,430290
600, 8,406385
600, 9,455770
600,10,475333
600,11,366294
600,12,475357
600,13,502817
600,14,545947
618, 1,547473
618, 2,404470
618, 3,349447
618, 4,443774
618, 5,346579
618, 6,392367
618, 7,430290
618, 8,406385
618, 9,455770
618,10,475333
618,11,366294
618,12,483514
618,13,502817
618,14,537790
635, 1,547473
635, 2,404470
635, 3,349447
635, 4,443774
635, 5,346579
635, 6,392367
635, 7,430290
635, 8,406385
635, 9,455770
635,10,475333
635,11,366294
635,12,505822
635,13,502817
635,14,515482
645, 1,547473
645, 2,404470
645, 3,349447
645, 4,443774
645, 5,346579
645, 6,392367
645, 7,430290
645, 8,406385
645, 9,455770
645,10,475333
645,11,366294
645,12,502817
645,13,496071
645,14,525233
649, 1,547473
649, 2,404470
649, 3,349447
649, 4,443774
649, 5,346579
649, 6,392367
649, 7,430290
649, 8,406385
649, 9,455770
649,10,475333
649,11,366294
649,12,502817
649,13,496062
649,14,525242
650, 1,547473
650, 2,404470
650, 3,349447
650, 4,443774
650, 5,346579
650, 6,392367
650, 7,430290
650, 8,406385
650, 9,455770
650,10,475333
650,11,366294
650,12,486946
650,13,502817
650,14,534358
658, 1,547473
658, 2,404470
658, 3,349447
658, 4,443774
658, 5,346579
658, 6,392367
658, 7,430290
658, 8,406385
658, 9,455770
658,10,475333
658,11,366294
658,12,502900
658,13,502817
658,14,518404
696, 1,547473
696, 2,404470
696, 3,349447
696, 4,443774
696, 5,346579
696, 6,392367
696, 7,430290
696, 8,406385
696, 9,455770
696,10,475333
696,11,366294
696,12,483514
696,13,502817
696,14,537790
697, 1,547473
697, 2,404470
697, 3,349447
697, 4,443774
697, 5,346579
697, 6,392367
697, 7,430290
697, 8,406385
697, 9,455770
697,10,475333
697,11,366294
697,12,502817
697,13,496071
697,14,525233
707, 1,547473
707, 2,404470
707, 3,349447
707, 4,443774
707, 5,346579
707, 6,392367
707, 7,430290
707, 8,406385
707, 9,455770
707,10,475333
707,11,366294
707,12,486946
707,13,502817
707,14,534358
768, 1,547473
768, 2,404470
768, 3,349447
768, 4,443774
768, 5,346579
768, 6,392367
768, 7,430290
768, 8,406385
768, 9,455770
768,10,475333
768,11,366294
768,12,486946
768,13,502817
768,14,534358
810, 1,547473
810, 2,404470
810, 3,349447
810, 4,443774
810, 5,346579
810, 6,392367
810, 7,430290
810, 8,406385
810, 9,455770
810,10,475333
810,11,366294
810,12,502817
810,13,504340
810,14,516964
811, 1,547473
811, 2,404470
811, 3,349447
811, 4,443774
811, 5,346579
811, 6,392367
811, 7,430290
811, 8,406385
811, 9,455770
811,10,475333
811,11,366294
811,12,502817
811,13,489863
811,14,531441
814, 1,547473
814, 2,404470
814, 3,349447
814, 4,443774
814, 5,346579
814, 6,392367
814, 7,430290
814, 8,406385
814, 9,455770
814,10,475333
814,11,366294
814,12,502817
814,13,504340
814,14,516964
821, 1,547473
821, 2,404470
821, 3,349447
821, 4,443774
821, 5,346579
821, 6,392367
821, 7,430290
821, 8,406385
821, 9,455770
821,10,475333
821,11,366294
821,12,483514
821,13,502817
821,14,537790
857, 1,547473
857, 2,404470
857, 3,349447
857, 4,443774
857, 5,346579
857, 6,392367
857, 7,430290
857, 8,406385
857, 9,455770
857,10,475333
857,11,366294
857,12,502817
857,13,496071
857,14,525233
866, 1,547473
866, 2,404470
866, 3,349447
866, 4,443774
866, 5,346579
866, 6,392367
866, 7,430290
866, 8,406385
866, 9,455770
866,10,475333
866,11,366294
866,12,486946
866,13,502817
866,14,534358
876, 1,547473
876, 2,404470
876, 3,349447
876, 4,443774
876, 5,346579
876, 6,392367
876, 7,430290
876, 8,406385
876, 9,455770
876,10,475333
876,11,366294
876,12,502817
876,13,488233
876,14,533071
932, 1,547473
932, 2,404470
932, 3,349447
932, 4,443774
932, 5,346579
932, 6,392367
932, 7,430290
932, 8,406385
932, 9,455770
932,10,475333
932,11,366294
932,12,502817
932,13,488233
932,14,533071
940, 1,547473
940, 2,404470
940, 3,349447
940, 4,443774
940, 5,346579
940, 6,392367
940, 7,430290
940, 8,406385
940, 9,455770
940,10,475333
940,11,366294
940,12,502817
940,13,504340
940,14,516964
959, 1,547473
959, 2,404470
959, 3,349447
959, 4,443774
959, 5,346579
959, 6,392367
959, 7,430290
959, 8,406385
959, 9,455770
959,10,475333
959,11,366294
959,12,502817
959,13,488233
959,14,533071
960, 1,547473
960, 2,404470
960, 3,349447
960, 4,443774
960, 5,346579
960, 6,392367
960, 7,430290
960, 8,406385
960, 9,455770
960,10,475333
960,11,366294
960,12,502817
960,13,489863
960,14,531441
975, 1,547473
975, 2,404470
975, 3,349447
975, 4,443774
975, 5,346579
975, 6,392367
975, 7,430290
975, 8,406385
975, 9,455770
975,10,475333
975,11,366294
975,12,502817
975,13,488233
975,14,533071
988, 1,547473
988, 2,404470
988, 3,349447
988, 4,443774
988, 5,346579
988, 6,392367
988, 7,430290
988, 8,406385
988, 9,455770
988,10,475333
988,11,366294
988,12,486946
988,13,502817
988,14,534358
998, 1,547473
998, 2,404470
998, 3,349447
998, 4,443774
998, 5,346579
998, 6,392367
998, 7,430290
998, 8,406385
998, 9,455770
998,10,475333
998,11,366294
998,12,502900
998,13,502817
998,14,518404
1019, 1,547473
1019, 2,404470
1019, 3,349447
1019, 4,443774
1019, 5,346579
1019, 6,392367
1019, 7,430290
1019, 8,406385
1019, 9,455770
1019,10,475333
1019,11,366294
1019,12,502817
1019,13,504340
1019,14,516964
1021, 1,547473
1021, 2,404470
1021, 3,349447
1021, 4,443774
1021, 5,346579
1021, 6,392367
1021, 7,430290
1021, 8,406385
1021, 9,455770
1021,10,475333
1021,11,366294
1021,12,502900
1021,13,502817
1021,14,518404
1043, 1,547473
1043, 2,404470
1043, 3,349447
1043, 4,443774
1043, 5,346579
1043, 6,392367
1043, 7,430290
1043, 8,406385
1043, 9,455770
1043,10,475333
1043,11,366294
1043,12,502900
1043,13,502817
1043,14,518404
1067, 1,547473
1067, 2,404470
1067, 3,349447
1067, 4,443774
1067, 5,346579
1067, 6,392367
1067, 7,430290
1067, 8,406385
1067, 9,455770
1067,10,475333
1067,11,366294
1067,12,502817
1067,13,504340
1067,14,516964
1070, 1,547473
1070, 2,404470
1070, 3,349447
1070, 4,443774
1070, 5,346579
1070, 6,392367
1070, 7,430290
1070, 8,406385
1070, 9,455770
1070,10,475333
1070,11,366294
1070,12,505822
1070,13,502817
1070,14,515482
1075, 1,547473
1075, 2,404470
1075, 3,349447
1075, 4,443774
1075, 5,346579
1075, 6,392367
1075, 7,430290
1075, 8,406385
1075, 9,455770
1075,10,475333
1075,11,366294
1075,12,475357
1075,13,502817
1075,14,545947
1078, 1,547473
1078, 2,404470
1078, 3,349447
1078, 4,443774
1078, 5,346579
1078, 6,392367
1078, 7,430290
1078, 8,406385
1078, 9,455770
1078,10,475333
1078,11,366294
1078,12,486946
1078,13,502817
1078,14,534358
1079, 1,547473
1079, 2,404470
1079, 3,349447
1079, 4,443774
1079, 5,346579
1079, 6,392367
1079, 7,430290
1079, 8,406385
1079, 9,455770
1079,10,475333
1079,11,366294
1079,12,502817
1079,13,496071
1079,14,525233
1093, 1,547473
1093, 2,404470
1093, 3,349447
1093, 4,443774
1093, 5,346579
1093, 6,392367
1093, 7,430290
1093, 8,406385
1093, 9,455770
1093,10,475333
1093,11,366294
1093,12,502817
1093,13,504340
1093,14,516964
1100, 1,547473
1100, 2,404470
1100, 3,349447
1100, 4,443774
1100, 5,346579
1100, 6,392367
1100, 7,430290
1100, 8,406385
1100, 9,455770
1100,10,475333
1100,11,366294
1100,12,483514
1100,13,502817
1100,14,537790
1112, 1,547473
1112, 2,404470
1112, 3,349447
1112, 4,443774
1112, 5,346579
1112, 6,392367
1112, 7,430290
1112, 8,406385
1112, 9,455770
1112,10,475333
1112,11,366294
1112,12,502817
1112,13,489863
1112,14,531441
1116, 1,547473
1116, 2,404470
1116, 3,349447
1116, 4,443774
1116, 5,346579
1116, 6,392367
1116, 7,430290
1116, 8,406385
1116, 9,455770
1116,10,475333
1116,11,366294
1116,12,502817
1116,13,504340
1116,14,516964
1126, 1,547473
1126, 2,404470
1126, 3,349447
1126, 4,443774
1126, 5,346579
1126, 6,392367
1126, 7,430290
1126, 8,406385
1126, 9,455770
1126,10,475333
1126,11,366294
1126,12,483514
1126,13,502817
1126,14,537790
1130, 1,547473
1130, 2,404470
1130, 3,349447
1130, 4,443774
1130, 5,346579
1130, 6,392367
1130, 7,430290
1130, 8,406385
1130, 9,455770
1130,10,475333
1130,11,366294
1130,12,502900
1130,13,502817
1130,14,518404
1131, 1,547473
1131, 2,404470
1131, 3,349447
1131, 4,443774
1131, 5,346579
1131, 6,392367
1131, 7,430290
1131, 8,406385
1131, 9,455770
1131,10,475333
1131,11,366294
1131,12,502817
1131,13,488233
1131,14,533071
1142, 1,547473
1142, 2,404470
1142, 3,349447
1142, 4,443774
1142, 5,346579
1142, 6,392367
1142, 7,430290
1142, 8,406385
1142, 9,455770
1142,10,475333
1142,11,366294
1142,12,502900
1142,13,502817
1142,14,518404
1148, 1,547473
1148, 2,404470
1148, 3,349447
1148, 4,443774
1148, 5,346579
1148, 6,392367
1148, 7,430290
1148, 8,406385
1148, 9,455770
1148,10,475333
1148,11,366294
1148,12,502817
1148,13,496071
1148,14,525233
1149, 1,547473
1149, 2,404470
1149, 3,349447
1149, 4,443774
1149, 5,346579
1149, 6,392367
1149, 7,430290
1149, 8,406385
1149, 9,455770
1149,10,475333
1149,11,366294
1149,12,502817
1149,13,504340
1149,14,516964
1162, 1,547473
1162, 2,404470
1162, 3,349447
1162, 4,443774
1162, 5,346579
1162, 6,392367
1162, 7,430290
1162, 8,406385
1162, 9,455770
1162,10,475333
1162,11,366294
1162,12,486946
1162,13,502817
1162,14,534358
1164, 1,547473
1164, 2,404470
1164, 3,349447
1164, 4,443774
1164, 5,346579
1164, 6,392367
1164, 7,430290
1164, 8,406385
1164, 9,455770
1164,10,475333
1164,11,366294
1164,12,486946
1164,13,502817
1164,14,534358
1181, 1,547473
1181, 2,404470
1181, 3,349447
1181, 4,443774
1181, 5,346579
1181, 6,392367
1181, 7,430290
1181, 8,406385
1181, 9,455770
1181,10,475333
1181,11,366294
1181,12,502817
1181,13,496062
1181,14,525242
1193, 1,547473
1193, 2,404470
1193, 3,349447
1193, 4,443774
1193, 5,346579
1193, 6,392367
1193, 7,430290
1193, 8,406385
1193, 9,455770
1193,10,475333
1193,11,366294
1193,12,475357
1193,13,502817
1193,14,545947
1206, 1,547473
1206, 2,404470
1206, 3,349447
1206, 4,443774
1206, 5,346579
1206, 6,392367
1206, 7,430290
1206, 8,406385
1206, 9,455770
1206,10,475333
1206,11,366294
1206,12,486946
1206,13,502817
1206,14,534358
1208, 1,547473
1208, 2,404470
1208, 3,349447
1208, 4,443774
1208, 5,346579
1208, 6,392367
1208, 7,430290
1208, 8,406385
1208, 9,455770
1208,10,475333
1208,11,366294
1208,12,486946
1208,13,502817
1208,14,534358
1234, 1,547473
