draw,district,total_pop
440,4,449261
440,5,471701
441,1,443437
441,2,475120
441,3,445933
441,4,449261
441,5,468792
442,1,443437
442,2,457086
442,3,462786
442,4,458176
442,5,461058
449,1,443437
449,2,461058
449,3,436001
449,4,457086
449,5,484961
450,1,461058
450,2,443437
450,3,457086
450,4,449261
450,5,471701
455,1,443437
455,2,436001
455,3,475120
455,4,453402
455,5,474583
460,1,436001
460,2,487843
460,3,487130
460,4,458176
460,5,413393
464,1,436001
464,2,453402
464,3,474583
464,4,431427
464,5,487130
467,1,443437
467,2,436001
467,3,475120
467,4,489470
467,5,438515
470,1,436001
470,2,471701
470,3,474318
470,4,487130
470,5,413393
471,1,440142
471,2,487130
471,3,431427
471,4,456995
471,5,466849
479,1,436001
479,2,487843
479,3,443437
479,4,440142
479,5,475120
481,1,487130
481,2,466849
481,3,431427
481,4,436001
481,5,461136
482,1,471436
482,2,436001
482,3,413393
482,4,474583
482,5,487130
483,1,436001
483,2,447876
483,3,487130
483,4,480109
483,5,431427
486,1,440142
486,2,436001
486,3,443437
486,4,475120
486,5,487843
492,1,466849
492,2,456995
492,3,458176
492,4,487130
492,5,413393
496,1,431427
496,2,487130
496,3,466927
496,4,461058
496,5,436001
511,1,487130
511,2,413393
511,3,458176
511,4,449261
511,5,474583
512,1,436001
512,2,487130
512,3,480109
512,4,447876
512,5,431427
521,1,447876
521,2,431427
521,3,436001
521,4,480109
521,5,487130
529,1,443437
529,2,475120
529,3,461136
529,4,466849
529,5,436001
533,1,487130
533,2,464825
533,3,466849
533,4,436001
533,5,427738
535,1,431427
535,2,487130
535,3,466927
535,4,461058
535,5,436001
538,1,440142
538,2,487130
538,3,436001
538,4,431427
538,5,487843
540,1,436001
540,2,431427
540,3,487130
540,4,445933
540,5,482052
549,1,475120
549,2,440142
549,3,443437
549,4,436001
549,5,487843
557,1,447876
557,2,475120
557,3,443437
557,4,449261
557,5,466849
573,1,487130
573,2,431427
573,3,436001
573,4,440142
573,5,487843
574,1,436001
574,2,432724
574,3,431427
574,4,487130
574,5,495261
591,1,443437
591,2,475120
591,3,466849
591,4,447876
591,5,449261
594,1,436001
594,2,443437
594,3,453402
594,4,474583
594,5,475120
616,1,456995
616,2,458176
616,3,466849
616,4,487130
616,5,413393
618,1,458176
618,2,457086
618,3,443437
618,4,474583
618,5,449261
621,1,461058
621,2,443437
621,3,457086
621,4,471701
621,5,449261
622,1,487130
622,2,461058
622,3,431427
622,4,453667
622,5,449261
633,1,457086
633,2,443437
633,3,436001
633,4,458176
633,5,487843
635,1,461058
635,2,436001
635,3,487130
635,4,484961
635,5,413393
636,1,453667
636,2,475120
636,3,443437
636,4,461058
636,5,449261
644,1,449261
644,2,447876
644,3,466849
644,4,443437
644,5,475120
646,1,436001
646,2,440142
646,3,487843
646,4,431427
646,5,487130
650,1,436001
650,2,466849
650,3,487130
650,4,479170
650,5,413393
659,1,449261
659,2,431427
659,3,487130
659,4,440142
659,5,474583
664,1,413393
664,2,487130
664,3,449261
664,4,458176
664,5,474583
673,1,487130
673,2,431427
673,3,461058
673,4,436001
673,5,466927
678,1,445933
678,2,456995
678,3,461058
678,4,431427
678,5,487130
686,1,436001
686,2,440142
686,3,475120
686,4,443437
686,5,487843
690,1,466849
690,2,487130
690,3,413393
690,4,436001
690,5,479170
693,1,487130
693,2,413393
693,3,471701
693,4,474318
693,5,436001
694,1,436001
694,2,487130
694,3,414478
694,4,464825
694,5,480109
696,1,436001
696,2,453667
696,3,443437
696,4,474318
696,5,475120
711,1,436001
711,2,487130
711,3,464825
711,4,461058
711,5,433529
719,1,449261
719,2,474583
719,3,487130
719,4,440142
719,5,431427
731,1,456995
731,2,466849
731,3,440142
731,4,431427
731,5,487130
738,1,449261
738,2,465910
738,3,487130
738,4,466849
738,5,413393
744,1,436001
744,2,487130
744,3,461058
744,4,466927
744,5,431427
763,1,487130
763,2,436001
763,3,413393
763,4,466849
763,5,479170
764,1,443437
764,2,449261
764,3,440142
764,4,474583
764,5,475120
770,1,440142
770,2,431427
770,3,487130
770,4,436001
770,5,487843
775,1,487130
775,2,449261
775,3,413393
775,4,443289
775,5,489470
778,1,466927
778,2,436001
778,3,487130
778,4,461058
778,5,431427
783,1,436001
783,2,466927
783,3,475120
783,4,461058
783,5,443437
784,1,487130
784,2,436001
784,3,413393
784,4,466849
784,5,479170
797,1,485407
797,2,466849
797,3,487130
797,4,431427
797,5,411730
805,1,440142
805,2,431427
805,3,487130
805,4,449261
805,5,474583
813,1,466927
813,2,436001
813,3,461058
813,4,431427
813,5,487130
817,1,487130
817,2,413393
817,3,461058
817,4,449261
817,5,471701
819,1,461136
819,2,487130
819,3,436001
819,4,466849
819,5,431427
820,1,449261
820,2,487130
820,3,461058
