draw,district,total_pop
286, 3,497272
286, 4,468895
286, 5,456480
286, 6,374270
286, 7,395702
286, 8,417346
286, 9,373779
286,10,474680
286,11,396631
286,12,396186
286,13,471004
286,14,445774
286,15,497134
286,16,509577
289, 1,533303
289, 2,475293
289, 3,497272
289, 4,468895
289, 5,456480
289, 6,374270
289, 7,395702
289, 8,417346
289, 9,373779
289,10,474680
289,11,396631
289,12,396186
289,13,471004
289,14,492472
289,15,445774
289,16,514239
306, 1,533303
306, 2,475293
306, 3,497272
306, 4,468895
306, 5,456480
306, 6,374270
306, 7,395702
306, 8,417346
306, 9,373779
306,10,474680
306,11,396631
306,12,396186
306,13,471004
306,14,444877
306,15,491522
306,16,516086
317, 1,533303
317, 2,475293
317, 3,497272
317, 4,468895
317, 5,456480
317, 6,374270
317, 7,395702
317, 8,417346
317, 9,373779
317,10,474680
317,11,396631
317,12,396186
317,13,471004
317,14,501534
317,15,435373
317,16,515578
323, 1,533303
323, 2,475293
323, 3,497272
323, 4,468895
323, 5,456480
323, 6,374270
323, 7,395702
323, 8,417346
323, 9,373779
323,10,474680
323,11,396631
323,12,396186
323,13,471004
323,14,445774
323,15,497134
323,16,509577
332, 1,533303
332, 2,475293
332, 3,497272
332, 4,468895
332, 5,456480
332, 6,374270
332, 7,395702
332, 8,417346
332, 9,373779
332,10,474680
332,11,396631
332,12,396186
332,13,471004
332,14,501534
332,15,434289
332,16,516662
334, 1,533303
334, 2,475293
334, 3,497272
334, 4,468895
334, 5,456480
334, 6,374270
334, 7,395702
334, 8,417346
334, 9,373779
334,10,474680
334,11,396631
334,12,396186
334,13,471004
334,14,445774
334,15,476981
334,16,529730
336, 1,533303
336, 2,475293
336, 3,497272
336, 4,468895
336, 5,456480
336, 6,374270
336, 7,395702
336, 8,417346
336, 9,373779
336,10,474680
336,11,396631
336,12,396186
336,13,471004
336,14,445774
336,15,497134
336,16,509577
341, 1,533303
341, 2,475293
341, 3,497272
341, 4,468895
341, 5,456480
341, 6,374270
341, 7,395702
341, 8,417346
341, 9,373779
341,10,474680
341,11,396631
341,12,396186
341,13,471004
341,14,445774
341,15,497134
341,16,509577
343, 1,533303
343, 2,475293
343, 3,497272
343, 4,468895
343, 5,456480
343, 6,374270
343, 7,395702
343, 8,417346
343, 9,373779
343,10,474680
343,11,396631
343,12,396186
343,13,471004
343,14,445774
343,15,497134
343,16,509577
345, 1,533303
345, 2,475293
345, 3,497272
345, 4,468895
345, 5,456480
345, 6,374270
345, 7,395702
