draw,district,total_pop
1559,1,497954
1559,2,422933
1559,3,499748
1559,4,469395
1559,5,437654
1559,6,424285
1564,1,469395
1564,2,460861
1564,3,446508
1564,4,499748
1564,5,452524
1564,6,422933
1570,1,487127
1570,2,472662
1570,3,499748
1570,4,429910
1570,5,413890
1570,6,448632
1589,1,494008
1589,2,432329
1589,3,499748
1589,4,487127
1589,5,417212
1589,6,421545
1612,1,499748
1612,2,472662
1612,3,487127
1612,4,422898
1612,5,448632
1612,6,420902
1638,1,432329
1638,2,440188
1638,3,492348
1638,4,464151
1638,5,421545
1638,6,501408
1642,1,429945
1642,2,499748
1642,3,469395
1642,4,445512
1642,5,452699
1642,6,454670
1644,1,460861
1644,2,461378
1644,3,429945
1644,4,499748
1644,5,469395
1644,6,430642
1658,1,469540
1658,2,499748
1658,3,469395
1658,4,449883
1658,5,422933
1658,6,440470
1691,1,472662
1691,2,499748
1691,3,487127
1691,4,429910
1691,5,413890
1691,6,448632
1736,1,432329
1736,2,464151
1736,3,499748
1736,4,494008
1736,5,427959
1736,6,433774
1761,1,494008
1761,2,499748
1761,3,421263
1761,4,432329
1761,5,440470
1761,6,464151
1767,1,499748
1767,2,488465
1767,3,469395
1767,4,437654
1767,5,433774
1767,6,422933
1790,1,417212
1790,2,432329
1790,3,499748
1790,4,487127
1790,5,421545
1790,6,494008
1802,1,469395
1802,2,499748
1802,3,473595
1802,4,429945
1802,5,445512
1802,6,433774
1826,1,499748
1826,2,421545
1826,3,453675
1826,4,417212
1826,5,487127
1826,6,472662
1839,1,422933
1839,2,499748
1839,3,469395
1839,4,454670
1839,5,452524
1839,6,452699
1841,1,469395
1841,2,499748
1841,3,446508
1841,4,422933
1841,5,452524
1841,6,460861
1844,1,472662
1844,2,499748
1844,3,487127
1844,4,429910
1844,5,413890
1844,6,448632
1850,1,493978
1850,2,501408
1850,3,464151
1850,4,429910
1850,5,420586
1850,6,441936
1858,1,413101
1858,2,472662
1858,3,448632
1858,4,464151
1858,5,499748
1858,6,453675
1896,1,472662
1896,2,421545
1896,3,429910
1896,4,487127
1896,5,440977
1896,6,499748
1899,1,421545
1899,2,471626
1899,3,464151
1899,4,471002
1899,5,501408
1899,6,422237
1902,1,492348
1902,2,427304
1902,3,429707
1902,4,487127
1902,5,501408
1902,6,414075
1950,1,497954
1950,2,422933
1950,3,499748
1950,4,469395
1950,5,437654
1950,6,424285
1955,1,487127
1955,2,499748
1955,3,472662
1955,4,422898
1955,5,440470
1955,6,429064
1967,1,472662
1967,2,499748
1967,3,464151
1967,4,453675
1967,5,427959
1967,6,433774
1976,1,469395
1976,2,473595
1976,3,452524
1976,4,422933
1976,5,499748
1976,6,433774
1986,1,471002
1986,2,501408
1986,3,464151
1986,4,444780
1986,5,436854
1986,6,433774
1988,1,472662
1988,2,499748
1988,3,464151
1988,4,429910
1988,5,463953
1988,6,421545
1998,1,422933
1998,2,452699
1998,3,499748
1998,4,452524
1998,5,469395
1998,6,454670
2008,1,471002
2008,2,501408
2008,3,487127
2008,4,429910
2008,5,428748
2008,6,433774
2021,1,499748
2021,2,421263
2021,3,440470
2021,4,464151
2021,5,472662
2021,6,453675
2041,1,472662
2041,2,499748
2041,3,487127
2041,4,422898
2041,5,427598
2041,6,441936
2053,1,422933
2053,2,417577
2053,3,499748
2053,4,469395
2053,5,464753
2053,6,477563
2062,1,471002
2062,2,464151
2062,3,439811
2062,4,422898
2062,5,501408
2062,6,452699
2094,1,469395
2094,2,417577
2094,3,499748
2094,4,429945
2094,5,489792
2094,6,445512
2108,1,422933
2108,2,499748
2108,3,473595
2108,4,433774
2108,5,452524
2108,6,469395
2141,1,492348
2141,2,450280
2141,3,429707
2141,4,464151
2141,5,501408
2141,6,414075
2148,1,469395
2148,2,446508
2148,3,460861
2148,4,422933
2148,5,452524
2148,6,499748
2163,1,447989
2163,2,422898
2163,3,499748
2163,4,487127
2163,5,421545
2163,6,472662
2173,1,469395
2173,2,499748
2173,3,417577
2173,4,422933
2173,5,464753
2173,6,477563
2189,1,422898
2189,2,487127
2189,3,499748
2189,4,472662
2189,5,447989
2189,6,421545
2191,1,422898
2191,2,472662
2191,3,433774
2191,4,487127
2191,5,435760
2191,6,499748
2193,1,469395
2193,2,460861
2193,3,446508
2193,4,499748
2193,5,452524
2193,6,422933
2209,1,472662
2209,2,499748
2209,3,464151
2209,4,429910
2209,5,463953
2209,6,421545
2216,1,499748
2216,2,421545
2216,3,453675
2216,4,417212
2216,5,487127
2216,6,472662
2223,1,499748
2223,2,487127
2223,3,494008
2223,4,432329
2223,5,417212
2223,6,421545
2235,1,421263
2235,2,499748
2235,3,494008
2235,4,464151
2235,5,440470
2235,6,432329
2282,1,487127
2282,2,472662
2282,3,499748
2282,4,415225
2282,5,421545
2282,6,455662
2313,1,499748
2313,2,494094
2313,3,452524
2313,4,413275
2313,5,422933
2313,6,469395
2317,1,472662
2317,2,499748
2317,3,487127
2317,4,429910
2317,5,428748
2317,6,433774
2340,1,469395
2340,2,499748
2340,3,446508
2340,4,422933
2340,5,452524
2340,6,460861
2358,1,452524
2358,2,499748
2358,3,469395
