draw,district,total_pop
14,1,398335
14,2,387680
14,3,401499
14,4,389253
14,5,419440
14,6,403015
14,7,409968
17,1,381263
17,2,422972
17,3,401499
17,4,407618
17,5,384148
17,6,392135
17,7,419555
27,1,435941
27,2,372320
27,3,382793
27,4,440660
27,5,377662
27,6,384868
27,7,414946
40,1,400723
40,2,392888
40,3,382793
40,4,393617
40,5,401618
40,6,434335
40,7,403216
41,1,435941
41,2,372320
41,3,432241
41,4,389253
41,5,413425
41,6,393648
41,7,372362
43,1,435941
43,2,382070
43,3,401499
43,4,389253
43,5,433596
43,6,367207
43,7,399624
48,1,434589
48,2,373524
48,3,401499
48,4,427001
48,5,433596
48,6,375753
48,7,363228
74,1,435941
74,2,372320
74,3,382793
74,4,422629
74,5,392762
74,6,433753
74,7,368992
90,1,363117
90,2,382070
90,3,401499
90,4,374324
90,5,433596
90,6,423706
90,7,430878
91,1,434589
91,2,372320
91,3,382793
91,4,427001
91,5,392762
91,6,367042
91,7,432683
92,1,435941
92,2,372320
92,3,382793
92,4,440901
92,5,392762
92,6,400470
92,7,384003
96,1,381263
96,2,382070
96,3,401499
96,4,413077
96,5,433596
96,6,367207
96,7,430478
106,1,435941
106,2,372320
106,3,382793
106,4,422629
106,5,392762
106,6,436133
106,7,366612
108,1,435941
108,2,387680
108,3,401499
108,4,407618
108,5,419440
108,6,375753
108,7,381259
117,1,396917
117,2,422972
117,3,401499
117,4,422629
117,5,384148
117,6,361470
117,7,419555
124,1,416366
124,2,382930
124,3,382793
124,4,371222
124,5,413425
124,6,432486
124,7,409968
128,1,435941
128,2,372320
128,3,382793
128,4,440660
128,5,392762
128,6,415722
128,7,368992
130,1,396917
130,2,382070
130,3,401499
130,4,428277
130,5,433596
130,6,367207
130,7,399624
135,1,435941
135,2,421768
135,3,382793
135,4,389253
135,5,413425
135,6,393648
135,7,372362
136,1,396917
136,2,372320
136,3,382793
136,4,407618
136,5,392762
136,6,424097
136,7,432683
138,1,382692
138,2,373524
138,3,382793
138,4,407618
138,5,392762
138,6,439692
138,7,430109
156,1,435941
156,2,372320
156,3,382793
