draw,district,total_pop
317,4,389695
317,5,235115
318,1,199895
318,2,379482
318,3,554742
318,4,560509
318,5,191050
320,1,235865
320,2,326644
320,3,379482
320,4,388945
320,5,554742
322,1,199895
322,2,379482
322,3,554742
322,4,471438
322,5,280121
330,1,326644
330,2,235865
330,3,533312
330,4,235115
330,5,554742
336,1,397566
336,2,199895
336,3,379482
336,4,353993
336,5,554742
343,1,200163
343,2,533312
343,3,362346
343,4,235115
343,5,554742
345,1,198645
345,2,379482
345,3,517694
345,4,235115
345,5,554742
347,1,326644
347,2,533312
347,3,235115
347,4,235865
347,5,554742
349,1,554742
349,2,362346
349,3,379482
349,4,388945
349,5,200163
350,1,516176
350,2,379482
350,3,200163
350,4,235115
350,5,554742
362,1,379482
362,2,554742
362,3,235115
362,4,362346
362,5,353993
395,1,554742
395,2,379482
395,3,361864
395,4,353725
395,5,235865
398,1,191050
398,2,235115
398,3,379482
398,4,525289
398,5,554742
401,1,554742
401,2,379482
401,3,199895
401,4,560509
401,5,191050
405,1,191050
405,2,235115
405,3,379482
405,4,525289
405,5,554742
407,1,235865
407,2,533312
407,3,326644
407,4,235115
407,5,554742
408,1,191050
408,2,379482
408,3,433760
408,4,326644
408,5,554742
410,1,199895
410,2,235865
410,3,379482
410,4,515694
410,5,554742
412,1,235115
412,2,379482
412,3,554742
412,4,436218
412,5,280121
416,1,235115
416,2,326644
416,3,379482
416,4,389695
416,5,554742
417,1,379482
417,2,199895
417,3,554742
417,4,515694
417,5,235865
418,1,235865
418,2,379482
418,3,353725
418,4,361864
418,5,554742
421,1,199895
421,2,379482
421,3,554742
421,4,515694
421,5,235865
425,1,397566
425,2,554742
425,3,199895
425,4,533312
425,5,200163
428,1,379482
428,2,353725
428,3,554742
428,4,397566
428,5,200163
437,1,379482
437,2,389695
437,3,235115
437,4,326644
437,5,554742
442,1,200163
442,2,379482
442,3,516176
442,4,235115
442,5,554742
446,1,200163
446,2,554742
446,3,199895
446,4,397566
446,5,533312
452,1,362346
452,2,554742
452,3,235115
452,4,533312
452,5,200163
454,1,554742
454,2,379482
454,3,235115
454,4,480474
454,5,235865
469,1,198645
469,2,379482
469,3,191050
469,4,554742
469,5,561759
470,1,379482
470,2,554742
470,3,326644
470,4,388945
470,5,235865
472,1,235115
472,2,362346
472,3,379482
472,4,353993
472,5,554742
476,1,533312
476,2,200163
476,3,362346
476,4,235115
476,5,554742
481,1,199895
481,2,235865
481,3,379482
481,4,515694
481,5,554742
485,1,379482
485,2,554742
485,3,362346
485,4,388945
485,5,200163
487,1,199895
487,2,379482
487,3,235865
487,4,515694
487,5,554742
491,1,326644
491,2,379482
491,3,235865
491,4,388945
491,5,554742
494,1,533312
494,2,200163
494,3,199895
494,4,397566
494,5,554742
514,1,379482
514,2,554742
514,3,199895
514,4,552914
514,5,198645
516,1,191050
516,2,379482
516,3,199895
516,4,554742
516,5,560509
517,1,554742
517,2,379482
517,3,199895
517,4,551396
517,5,200163
524,1,554742
524,2,379482
524,3,199895
524,4,397566
524,5,353993
529,1,199895
529,2,533312
529,3,191050
529,4,406679
529,5,554742
530,1,533312
530,2,199895
530,3,554742
530,4,397566
530,5,200163
532,1,199895
532,2,379482
532,3,551396
532,4,200163
532,5,554742
533,1,379482
533,2,235115
533,3,362346
533,4,353993
533,5,554742
536,1,198645
536,2,379482
536,3,554742
536,4,517694
536,5,235115
541,1,379482
541,2,554742
541,3,326644
541,4,389695
541,5,235115
542,1,379482
542,2,235115
542,3,353993
542,4,362346
542,5,554742
545,1,198645
545,2,379482
545,3,191050
545,4,554742
545,5,561759
548,1,235865
548,2,379482
548,3,388945
548,4,326644
548,5,554742
550,1,379482
550,2,361864
550,3,353725
550,4,235865
550,5,554742
554,1,191050
554,2,379482
554,3,198645
554,4,554742
554,5,561759
557,1,379482
557,2,199895
557,3,554742
557,4,389695
557,5,361864
559,1,379482
559,2,554742
559,3,235115
559,4,362346
559,5,353993
562,1,361864
562,2,554742
562,3,379482
562,4,353725
562,5,235865
565,1,379482
565,2,554742
565,3,361864
565,4,353725
565,5,235865
570,1,554742
570,2,379482
570,3,361864
570,4,389695
570,5,199895
574,1,199895
574,2,379482
574,3,554742
574,4,471438
574,5,280121
576,1,199895
576,2,379482
576,3,554742
576,4,560509
576,5,191050
580,1,199895
580,2,554742
580,3,471438
580,4,379482
580,5,280121
584,1,199895
584,2,554742
584,3,200163
584,4,397566
584,5,533312
586,1,379482
586,2,326644
586,3,388945
586,4,235865
586,5,554742
588,1,362346
588,2,554742
588,3,235115
588,4,533312
588,5,200163
594,1,379482
594,2,199895
594,3,554742
594,4,397566
594,5,353993
597,1,379482
597,2,554742
597,3,361864
597,4,353725
597,5,235865
598,1,235115
598,2,379482
598,3,200163
598,4,516176
598,5,554742
600,1,200163
600,2,379482
600,3,199895
600,4,551396
600,5,554742
608,1,362346
608,2,554742
608,3,235115
608,4,533312
608,5,200163
610,1,533312
610,2,200163
610,3,199895
610,4,397566
610,5,554742
616,1,379482
616,2,235115
616,3,198645
616,4,517694
616,5,554742
617,1,389695
617,2,379482
617,3,199895
617,4,361864
617,5,554742
618,1,235865
618,2,379482
618,3,388945
618,4,326644
618,5,554742
620,1,554742
620,2,235115
620,3,436218
620,4,379482
620,5,280121
621,1,199895
621,2,200163
621,3,379482
621,4,551396
621,5,554742
629,1,361864
629,2,554742
629,3,379482
629,4,389695
629,5,199895
643,1,379482
643,2,235115
643,3,516176
643,4,200163
643,5,554742
645,1,235865
645,2,379482
645,3,199895
645,4,515694
645,5,554742
647,1,353993
647,2,362346
647,3,379482
647,4,235115
647,5,554742
650,1,191050
650,2,379482
650,3,199895
650,4,554742
650,5,560509
657,1,235115
657,2,554742
657,3,362346
657,4,533312
