draw,district,total_pop
671,3,448303
672,1,536438
672,2,342941
672,3,448303
680,1,352498
680,2,526881
680,3,448303
689,1,561107
689,2,376359
689,3,390216
695,1,561107
695,2,353307
695,3,413268
701,1,561107
701,2,400582
701,3,365993
706,1,375550
706,2,503829
706,3,448303
709,1,448303
709,2,466111
709,3,413268
712,1,561107
712,2,353307
712,3,413268
733,1,448303
733,2,513386
733,3,365993
735,1,448303
735,2,412256
735,3,467123
736,1,561107
736,2,353307
736,3,413268
740,1,561107
740,2,353307
740,3,413268
744,1,448303
744,2,466111
744,3,413268
756,1,466111
756,2,413268
756,3,448303
757,1,311925
757,2,441601
757,3,574156
758,1,561107
758,2,353307
758,3,413268
761,1,311925
761,2,441601
761,3,574156
777,1,561107
777,2,435506
777,3,331069
787,1,311925
787,2,441601
787,3,574156
792,1,448303
792,2,513386
792,3,365993
797,1,448303
797,2,568500
797,3,310879
808,1,466111
808,2,413268
808,3,448303
812,1,448303
812,2,513386
812,3,365993
813,1,561107
813,2,330830
813,3,435745
814,1,466111
814,2,413268
814,3,448303
823,1,548310
823,2,331069
823,3,448303
825,1,311925
825,2,441601
825,3,574156
826,1,311925
826,2,441601
826,3,574156
827,1,561107
827,2,455696
827,3,310879
840,1,561107
840,2,400582
840,3,365993
857,1,448303
857,2,466111
857,3,413268
860,1,448303
860,2,545448
860,3,333931
862,1,448303
862,2,352498
862,3,526881
885,1,448303
885,2,568500
885,3,310879
891,1,561107
891,2,413006
891,3,353569
893,1,466111
893,2,413268
893,3,448303
894,1,561107
894,2,353307
894,3,413268
895,1,561107
895,2,400582
895,3,365993
896,1,466111
896,2,413268
896,3,448303
906,1,466111
906,2,413268
906,3,448303
911,1,311925
911,2,441601
911,3,574156
914,1,448303
914,2,352498
914,3,526881
920,1,311925
920,2,441601
920,3,574156
925,1,311925
925,2,488876
925,3,526881
928,1,448303
928,2,352498
928,3,526881
930,1,561107
930,2,353307
930,3,413268
947,1,561107
947,2,330830
947,3,435745
951,1,448303
951,2,443634
951,3,435745
953,1,311925
953,2,441601
953,3,574156
954,1,311925
954,2,441601
954,3,574156
955,1,448303
955,2,513386
955,3,365993
957,1,561107
957,2,413006
957,3,353569
969,1,311925
969,2,441601
969,3,574156
975,1,311925
975,2,441601
975,3,574156
980,1,311925
980,2,488876
980,3,526881
992,1,448303
992,2,466111
992,3,413268
995,1,561107
995,2,400582
995,3,365993
997,1,448303
997,2,420185
997,3,459194
1001,1,352498
1001,2,526881
1001,3,448303
1003,1,561107
1003,2,353307
1003,3,413268
1005,1,448303
1005,2,489163
1005,3,390216
1011,1,448303
1011,2,548862
1011,3,330517
1024,1,311925
1024,2,441601
